8631	248
8506	782
17702	833
6580	875
5910	641
10572	1066
7934	1494
1727	641
7137	1451
8508	1121
9240	1451
7396	833
21573	823
2642	823
5331	641
8344	675
1151	677
7334	162
6866	641
6774	610
4985	650
1905	1480
457	823
10461	1547
7593	1171
3100	168
7433	1456
4830	375
6393	1442
4165	1221
10193	1171
2952	285
11730	1480
16535	1454
4772	982
9968	679
1188	1471
1218	1099
1093	895
4015	641
12694	1015
9281	78
3984	823
7770	1379
6926	52
10438	823
10266	1506
8327	1451
4363	1532
592	519
6405	1442
7653	823
10081	1451
4553	641
8290	1171
17610	823
10280	1490
10247	823
3848	1378
9506	1384
9529	670
7586	807
9319	1246
7608	1384
10637	1475
9285	1451
8289	168
3920	40
4483	1181
2680	1121
18188	1442
2726	641
7502	145
17701	833
1169	650
4391	979
10342	162
5815	1532
17928	628
8667	1481
6982	641
7855	1451
6504	1043
5870	923
19777	1480
10658	1152
9051	823
5847	1480
2403	1480
3466	1171
21088	357
5990	444
5103	1504
5263	366
10790	245
18406	1430
5195	374
5136	309
1866	366
12938	1393
7973	1171
10492	1477
1465	309
5834	575
4360	241
5068	462
6228	675
24466	1456
733	1468
3281	641
9484	687
4260	1480
6241	727
5499	1456
5480	823
6391	1442
2632	1323
2337	1214
9110	823
4292	1257
18074	1041
4735	575
2985	890
8400	44
5318	276
14183	1451
8995	1150
12961	650
1092	500
17543	1474
3573	496
10519	62
4059	1480
582	1547
9116	810
7266	50
1550	782
18117	1547
4117	1451
7299	641
8156	1121
9233	40
3555	1491
3545	799
7455	669
2843	1484
7218	22
7170	669
4711	1348
8155	1121
7788	32
7144	868
2051	1379
7335	162
10096	58
9513	1488
10874	980
18025	1066
10471	1150
5071	366
4865	730
8878	684
6885	1113
10190	211
5938	171
18015	316
2790	1488
7175	1434
8004	641
6389	641
8309	115
6731	1229
1191	641
2665	53
10407	1480
399	669
780	1171
959	304
14495	218
8620	1480
2046	505
2495	1442
699	480
1689	650
4089	1464
17434	211
5841	1017
5474	1114
1544	958
5340	1480
6631	162
17796	928
4001	314
4717	1490
10653	1459
7708	1121
5598	1171
5614	770
3736	1064
9974	237
6873	823
2844	309
9064	1171
2696	1442
1025	1451
8151	1171
17556	657
5301	823
509	641
5661	473
12394	1171
313	736
7348	115
17431	1332
7226	1432
8865	1451
751	1490
6048	199
10916	1041
14215	53
5755	422
3867	1264
1297	830
7929	1477
3622	830
2568	364
4981	650
17534	1255
11748	1171
14155	527
2803	663
8846	641
8984	1237
1800	686
8828	1328
8897	608
9391	1213
9351	248
4756	1152
21	56
7418	823
593	1451
4812	414
2627	939
5843	519
6394	1442
4879	1171
3240	641
17683	452
13681	641
4018	1451
8144	1121
404	1532
6191	641
10197	1537
8072	1380
6927	825
9778	987
8069	1451
14267	1171
7677	868
6469	1451
9548	1387
1358	1442
1061	229
6110	791
1979	1171
17416	1171
14270	1481
2378	516
9090	1320
24473	32
1735	771
10910	791
2516	1490
9355	1000
1081	19
10115	168
5950	724
7258	853
10308	1247
9837	1171
10324	349
10415	833
8622	461
518	1292
20962	833
365	1534
6060	1080
568	987
2618	1121
10375	641
7008	366
5745	1451
8739	754
11653	1415
3241	1490
5451	616
8349	1171
977	1480
10244	1553
877	183
6506	1043
6849	1121
17241	107
10691	1451
11082	1451
9510	1041
3409	805
7803	140
8001	1171
786	656
8254	151
8724	823
2662	58
17310	833
5219	1336
10563	1483
9655	143
17501	1041
3962	1171
5826	249
9399	1425
3873	327
9217	1393
10868	615
517	1292
1998	1383
7836	641
14268	199
5110	1532
3299	544
14246	115
5906	1257
17517	823
6243	1451
5042	1163
24489	32
6880	1451
10274	218
3262	1336
6857	176
14049	1456
297	671
2059	1084
1962	1532
3404	1041
4510	193
3986	823
4977	1336
884	791
3261	1336
9302	628
1057	278
7351	641
11344	1309
1264	1251
6488	162
4850	750
19931	209
6090	610
2458	641
5090	1171
10932	1537
5303	1547
8532	1452
3922	40
1509	641
2396	980
1000	1451
1592	32
9811	1171
17789	641
2736	1522
7633	1451
1332	1547
6814	1064
7082	1171
6690	229
10203	1459
4912	248
1148	677
2614	1295
2829	309
8390	1171
5529	1480
11167	1530
10439	1270
24464	1456
3327	641
7899	970
2256	480
2624	939
7773	641
7911	408
5475	1114
3565	641
6760	635
3981	823
19165	972
2006	1451
12259	641
2782	1000
11181	1522
2422	628
1596	194
4282	1171
14430	1537
3173	1392
614	1451
4693	1246
11439	690
9630	211
14303	1194
4740	194
9219	1451
18085	1336
2288	1488
7466	819
19239	675
814	1041
8257	1484
4880	641
9838	1532
10516	1171
14459	576
17594	1456
14194	823
5272	1490
2973	1171
1227	288
6034	1263
11226	263
4763	1511
7229	1171
6144	755
12340	1384
14001	168
4713	1431
6960	679
8652	650
7211	53
8695	161
18816	1152
12960	650
4781	1336
1137	1213
12941	823
705	641
8568	366
3882	1480
8788	115
7755	124
9566	168
6058	641
9567	1159
6032	823
10205	1171
21055	309
494	1214
5759	281
12296	1252
3901	823
10967	643
9952	1381
18112	1171
8969	681
14154	527
8230	1456
2625	939
8468	1255
4237	823
9668	1171
3951	853
7090	1485
3857	383
9527	1171
1803	162
18843	883
6609	1412
14226	823
21539	597
2139	1504
3925	40
7148	1171
18044	641
12965	823
19832	1121
1007	22
406	249
20929	1150
5685	1214
4863	235
1480	1480
14313	1070
1123	1208
6440	1168
6689	641
14135	641
8374	1105
9982	194
17738	678
9444	641
8697	527
3893	1171
4050	216
6443	1336
5056	1099
2745	641
7459	1377
10327	823
8157	1121
6745	452
4506	1190
975	1451
1363	211
4006	650
14175	575
6918	1288
9605	1171
8158	1121
6256	1520
14148	527
1661	1171
10128	1384
8100	467
19095	268
4768	823
9683	1442
3836	1066
14211	1456
17941	461
169	1409
8397	1291
3021	1480
5142	641
5979	475
942	928
9468	1532
4079	828
19261	1121
7521	1451
18094	1171
3966	1070
1153	677
10696	1481
19079	1483
11815	1434
4299	1393
6198	669
5643	261
1165	1214
5787	854
6334	641
14152	527
5381	1501
4438	1313
14151	527
5375	473
10276	1041
5522	599
3146	1171
7762	1274
3244	1451
484	1017
2373	1038
4956	1171
8196	1547
9887	1052
6390	1442
5180	249
4569	1309
20171	1480
10142	283
7123	678
14189	527
5014	736
8694	1171
18045	1056
8550	853
918	1530
7122	678
5167	1369
10361	1099
18040	1468
3707	521
151	1171
7944	1224
21239	1017
7061	1430
636	218
1734	1171
8340	1237
2129	1082
4872	366
2877	1459
901	1393
9267	22
3369	475
4290	1440
5088	791
7076	1474
6239	663
17791	1442
4147	475
3599	240
7495	669
6698	279
24483	32
6630	162
11578	848
7124	678
10240	283
4610	641
5912	1384
629	1418
7469	641
2088	641
8749	1339
4469	461
10204	641
1245	1328
7383	151
815	1041
9693	1121
1700	22
10162	1171
1333	124
5561	1171
2658	1488
9018	1451
18069	1472
8513	1064
4037	867
8331	558
659	954
18100	1001
7138	218
4811	1424
1257	1451
430	641
8457	301
1748	1532
21250	357
1775	1207
6961	1150
722	1256
10969	1171
2509	1141
8250	1256
9086	444
4854	1490
9413	1451
12959	650
23	1546
6887	314
14327	823
5155	823
7068	1434
6453	259
1990	929
10331	473
4403	1003
2430	1121
9676	608
14271	1171
24460	32
4983	650
9866	168
10693	547
7400	1547
17415	1171
1402	1504
3025	810
17540	1285
9019	823
97	1451
1147	195
642	1502
4457	430
8555	199
8991	497
3436	1495
7292	1436
3569	279
9643	218
7669	1480
9984	391
4982	650
2272	641
8149	1121
5228	279
10132	1451
19162	1292
6629	162
2386	614
2602	22
1394	1442
16339	178
2912	1496
3014	1451
6145	755
8413	1480
765	679
1311	213
9754	1171
4807	1251
17795	1003
5487	1480
3294	211
5431	1084
8160	1254
7737	1393
849	1066
4826	650
2770	1532
5812	562
3239	1490
7771	1252
585	168
435	1442
3200	1313
3628	30
9669	1339
5756	498
7786	1502
8639	1082
14416	1336
8091	380
13277	641
922	1434
10547	1171
17760	1309
17649	1306
2557	609
2885	1294
9258	1271
8381	62
4669	1488
10646	1451
8723	1060
6539	669
8154	1121
8534	1451
14252	1171
10966	1491
6229	675
2774	1440
2481	1554
3527	575
10192	1171
5695	650
8682	309
967	1532
1780	1214
8476	641
14429	366
14126	724
8590	1456
2473	1451
8465	430
10343	162
7018	823
17845	475
4387	641
3076	968
2001	1214
9212	162
7776	1451
2812	939
19184	1511
508	641
8726	823
8482	669
14149	527
6816	641
14026	1214
10678	309
9873	1145
17482	641
5827	1336
1807	1393
1631	1171
2454	1171
225	1451
5572	934
5335	895
7440	1082
6597	1178
2477	581
453	1050
7305	641
1929	1091
7655	823
6703	641
8481	260
9115	823
2169	1480
10452	62
4905	199
1511	304
24486	32
3460	248
8698	527
4241	823
13975	1456
7763	1235
17346	1512
8197	641
1090	1390
10246	823
13911	1387
9632	1532
10493	1386
1253	853
4281	1434
8489	529
1525	1451
6500	1405
6238	1532
3454	1066
6761	1292
9008	641
7810	1171
6505	1043
3898	641
8356	1472
18246	53
1301	1490
230	641
7075	1531
11057	1213
17560	833
13672	867
1664	663
5218	1336
2464	1480
8545	1357
14274	641
2445	354
4885	180
7216	53
6994	124
14447	650
3008	641
5132	1051
2392	1456
8047	810
4109	1488
6882	1459
7282	1512
4770	1488
7601	1450
6077	864
13696	1547
1443	1451
1084	1120
3141	1350
18565	1149
17321	1214
6392	1442
6546	1417
479	259
9610	869
2478	581
8988	641
5260	1038
7257	853
10788	301
1638	1456
8981	480
9757	1337
7976	1387
7667	724
3205	608
2695	1442
8176	884
19935	1102
4130	1065
473	1332
3733	610
9858	366
10409	1263
2586	1419
2017	1249
5007	1258
1640	670
4686	823
10408	1263
736	1468
5198	168
5627	1263
8277	1451
10746	641
4744	366
516	1214
12964	650
9881	1049
8915	260
9342	261
10318	1547
5702	1491
1732	366
14130	1480
2607	1309
12328	1152
6723	1451
8435	168
1474	1262
5691	1532
1902	105
88	641
660	954
19172	995
11061	669
2698	597
1847	1320
2003	1171
8124	1451
3322	40
8345	1171
3814	441
1217	675
835	641
3374	641
4579	1121
31	890
3726	1171
436	1442
17670	1292
2424	1221
8421	297
5829	249
9268	1352
14185	1531
6332	1442
6274	162
4979	650
4710	1121
6636	277
14249	1121
3996	1181
8716	691
3117	1371
1728	1547
19205	1326
8110	650
2416	1504
2860	1309
14134	1279
3444	1424
2	229
2015	1249
2351	1451
7392	833
7823	900
10714	1451
9371	425
168	1390
17617	1335
6853	1270
8502	1270
13456	628
3544	1480
10688	1171
4434	1140
10101	1040
9921	864
1258	1427
8412	736
4230	604
3368	527
8486	1504
6133	1480
1295	98
200	1480
7259	641
3108	669
2433	1451
5196	1547
3617	628
4145	505
7605	1311
2683	1454
17827	1309
5823	1261
11312	1382
10143	641
3595	641
10173	535
1117	641
14264	923
1503	823
9497	641
3109	1393
4660	678
17378	1011
18508	1490
5385	527
5954	1251
10761	1451
990	1451
10051	209
8841	1393
7802	212
6852	162
5001	1171
10443	1451
6251	261
12865	881
4118	753
3442	641
2559	609
3995	641
7357	928
7640	844
9016	1040
7883	949
647	657
9631	211
16338	901
17602	823
900	853
15501	366
4648	1353
3017	724
8315	1345
17742	1424
10819	1214
6660	218
5365	191
14131	641
18082	1389
7579	1451
9845	663
9654	143
2535	309
6267	162
7730	107
3645	309
7556	635
1298	1537
6000	315
2107	678
219	575
4789	1229
1912	1309
20936	1003
10313	978
4600	1214
544	1038
14	1309
10689	1547
2056	641
7146	868
939	916
12937	1553
746	26
865	590
609	529
4166	1480
3810	669
7712	1501
5276	597
2377	434
7500	1451
10738	1171
6564	497
1498	235
6563	497
4803	1553
17461	641
2222	1393
5191	702
10503	445
17305	979
8725	823
1319	461
1283	1394
8222	641
89	1547
2216	1328
1558	357
5622	309
11352	1490
9801	608
10912	1066
2823	309
3160	669
1624	579
8498	380
18293	575
17826	1421
4490	1511
1142	724
6917	1288
3816	70
17758	211
2274	423
3397	527
10380	915
4878	1537
4238	823
9696	15
2961	894
8567	1490
2358	1490
11420	1224
8683	309
17709	1471
7759	1384
19163	251
9428	1341
8006	1190
6254	1384
7494	823
3398	15
6759	635
3983	823
10464	1451
1059	650
6801	258
4383	1171
1801	213
3638	1005
24480	32
3204	608
7070	363
10344	1328
5708	823
11678	1407
3523	1451
3528	888
6422	249
2174	1207
5296	823
14244	1288
7460	58
7021	751
1504	823
17467	1451
12368	945
7035	1490
3381	1333
1320	500
4980	650
1208	724
603	641
9137	475
10559	140
2897	1122
10530	662
5368	1121
1157	481
6316	125
14125	724
11126	825
1303	1103
12588	1019
198	970
3223	1041
3218	641
7781	867
14156	527
3027	1451
920	689
3260	1348
4724	249
4358	261
8591	1208
8758	823
3840	1361
5422	702
6324	201
9629	211
1736	641
19238	1451
573	1547
1671	570
9476	91
3057	461
4246	1229
3067	1434
6117	823
7557	635
6779	1393
4585	1103
1300	1434
4368	211
9622	1451
7644	1150
2762	1480
2031	475
4919	1480
8338	1171
3483	944
2930	296
361	218
5253	347
16573	1163
7444	527
8147	1480
3765	678
7398	1532
3943	162
2150	1
14235	309
5012	366
2797	1005
3939	357
10971	1471
4606	314
7614	1214
3712	934
4188	1214
1280	1214
11099	1156
7522	591
4644	1214
4941	925
3030	1471
1088	98
14240	903
192	641
5041	1163
2677	1103
11301	1547
17907	641
1044	1471
9316	799
8833	1423
3661	627
1195	444
2196	774
1226	1232
8171	1427
3805	1171
8946	1022
6346	1171
10260	1041
539	1336
8743	1481
18648	1393
5704	669
8510	935
112	1171
6684	641
14179	669
434	1442
6742	1454
6578	853
14316	1397
17442	823
3854	126
4040	1444
2367	211
21538	1171
2558	609
5697	229
17252	153
2519	1451
5824	249
1248	672
9972	366
6323	1171
10103	1040
5700	1432
17254	1490
10698	209
17797	627
7147	641
10253	1534
10826	1451
4359	641
2778	1135
5564	1171
9530	670
459	309
18899	1393
10866	1547
8994	1150
6859	414
6176	1471
3905	823
10414	178
7336	1501
14147	527
6089	610
11892	1480
3215	1214
8153	1121
7361	1413
10398	823
3105	1200
5300	462
7105	1480
234	928
7892	1480
1401	1451
2598	1451
418	1168
9692	1451
682	1379
2748	641
6487	1328
8148	1121
14234	650
1462	1011
1069	1514
7985	641
8243	669
2075	1214
10241	1065
5179	249
7659	1269
9678	1028
1602	1451
5984	1430
11708	906
9675	1480
10416	1328
1712	910
10617	1066
9441	675
7325	1537
10373	1490
14184	1531
10045	367
4293	1451
4453	650
1589	641
9509	1041
9253	1283
4760	1511
6777	1041
9872	980
19221	967
9958	1214
8696	1384
9112	823
2404	445
4153	366
5351	229
594	1214
1152	677
5830	249
11027	1451
3310	1480
7765	579
1632	1046
1435	641
14478	678
6577	853
9657	143
5429	1252
9257	1474
2545	1040
3293	309
11956	1010
12698	823
6016	1532
5177	1232
708	1171
14329	823
2359	1466
10485	1404
3501	1490
2325	617
9750	1003
14129	724
4014	311
2808	1480
9712	1285
10184	342
16512	1489
9727	843
6105	1200
17722	1041
8488	229
3449	1171
6115	1171
4047	675
8070	1408
9050	1451
9934	1451
5606	1451
7269	1480
1122	1490
6003	928
4464	1213
6711	1132
24471	1456
17818	400
18726	53
10098	1040
1346	1228
3526	513
4637	309
519	1451
1012	968
6756	1195
3091	311
6460	1480
4189	1393
2218	1328
19285	1102
3509	656
14190	527
2992	1171
1373	1498
10390	1481
5237	1106
1433	1214
3987	1295
8507	301
5712	1371
7366	979
5312	641
8303	1480
8801	260
21578	823
10483	1269
4550	1532
2708	86
9729	641
4749	348
486	641
17256	1393
9723	1490
5339	928
7927	1451
1590	1513
6411	823
757	823
15191	869
10979	1480
17933	1470
18849	823
930	641
2415	1504
6187	1421
5386	366
5482	1490
12581	366
856	641
2830	309
1046	1137
9352	1451
4468	1279
10072	1267
6634	1171
633	1171
10537	656
1877	1451
10277	1041
7297	728
11899	1214
5951	724
1097	107
1412	641
9917	1451
5261	1038
10824	1214
433	854
6215	1480
18135	51
6331	884
8509	527
206	1451
2906	1150
14000	1232
8715	691
11888	448
10229	211
10430	277
8666	562
10044	104
3266	211
7534	724
4226	1495
18075	123
915	1547
5428	823
6078	1246
9724	1064
14153	527
7839	641
448	1532
1336	414
12076	685
19219	380
17435	1451
7505	1171
892	1003
1118	641
21588	1442
7321	684
5471	1041
9861	1171
153	276
11651	1417
6959	218
14265	1476
19161	883
10853	475
5728	1451
3616	1366
9848	1451
6340	799
2679	1121
9383	1121
5781	366
5193	261
2047	1357
3479	1017
11015	1405
841	1171
7234	1547
3793	218
5607	1459
1475	1194
5317	36
2183	1355
9055	1150
11992	1547
9414	211
8101	1401
6449	641
8661	1303
20989	1451
4707	1171
14146	527
6509	308
2111	823
10486	349
1388	1480
7780	867
438	366
5621	1480
1472	1459
17785	1504
7106	473
4514	494
7782	867
1948	1480
1160	987
7935	1451
19936	168
4532	641
10487	168
409	211
299	1171
9335	823
5259	1171
671	1384
5650	1451
7025	823
1154	677
3154	1480
10092	1084
3247	370
994	10
10681	309
1970	823
2752	641
4450	670
681	1496
3463	675
5642	194
2389	1490
9408	1405
11824	1456
1946	242
8143	1121
17343	724
9514	1393
4053	462
5539	1434
3119	1295
7732	684
10798	1171
5563	919
7239	1537
107	947
3856	1375
7828	641
314	1121
9707	823
1463	168
10131	1504
3411	1451
9846	712
5636	1451
498	1547
4482	1181
3926	40
7609	309
3358	1451
8876	1480
9131	1309
5348	1106
10581	1451
163	1451
2310	616
4623	482
9406	1171
6395	1171
643	590
10102	1040
17598	496
17283	1528
5329	1405
3469	848
1027	525
2626	939
4857	823
17885	823
6441	1468
9418	1488
4512	1194
7622	156
6778	1451
8748	1339
4963	1150
4588	115
4279	641
1953	222
6797	931
8649	650
5504	931
10491	527
9794	1418
9109	162
11671	791
18839	823
20209	1451
2391	1456
6410	823
2841	1264
2322	1481
7424	987
6503	1043
3206	608
1306	366
17772	1511
13550	823
886	559
5896	1171
2097	678
5424	669
9793	1232
10428	641
7049	1426
9600	1048
11440	1413
14188	869
4712	242
5242	527
6627	366
3803	669
497	1171
2099	309
10751	1451
1102	538
8005	608
21237	823
10569	1214
5052	505
1231	1480
18318	1171
5600	22
180	1214
2417	1451
21854	1190
5338	675
7210	1046
6847	168
2217	162
766	1336
14227	162
583	1171
6472	1171
9721	641
18166	188
8407	1171
5520	864
1163	1480
442	1459
19074	1547
380	1490
10199	1056
9976	1389
10418	833
5500	1563
7416	699
8601	1451
2365	211
8533	1451
17743	819
10200	366
6420	248
1078	463
8635	162
1546	1532
10887	1547
4978	650
2859	1309
12567	1504
9748	1433
11830	1356
3207	608
3259	1434
6200	1419
9526	1171
1052	1208
17746	10
9052	1082
3797	254
2768	1488
5127	1480
7159	1252
7490	229
6746	1480
3921	40
7347	115
4997	650
8427	1391
12963	650
111	823
853	235
2259	987
3783	641
11710	203
17790	1511
4266	1490
10419	833
17432	823
8750	1339
6196	1480
7358	928
715	1470
10917	1171
10123	823
3116	1295
7612	1520
7978	926
981	1171
2387	523
5297	1251
10100	1040
10231	211
3138	1451
5868	1547
4534	1431
2170	1459
1612	342
943	928
4825	193
3815	823
3203	608
7875	211
19117	1006
4535	947
6579	853
10424	833
319	1099
1314	1066
5277	1214
10462	675
5206	1150
3515	1456
5664	1547
9695	15
6699	1214
13019	1511
1909	854
2855	1480
17625	126
9850	475
5336	675
2333	108
4654	1451
11654	1425
5994	678
5011	77
13275	678
2781	1190
8445	1497
8687	1230
6205	1451
14192	342
21232	304
8581	123
5689	1218
7662	669
9759	641
18440	1099
7825	1451
8209	641
8628	825
14136	669
1441	1480
4158	235
2025	1364
673	823
10671	1393
9557	1171
14414	1334
5096	970
2710	562
5135	1403
6270	1328
1338	1451
5092	1171
8335	422
4164	1171
279	641
17954	823
186	1537
4063	1451
7311	365
5194	168
2293	529
9772	1410
9532	194
3923	40
4549	1451
4405	1442
2711	562
9508	1041
24487	1537
17886	823
7360	1102
6	1171
8395	641
10227	211
92	1459
2029	684
7036	309
3118	480
7592	1021
8685	544
10263	1159
21209	309
1492	246
1810	1375
2743	815
5644	366
3000	211
2861	1047
2941	40
8162	823
2636	1270
10399	823
4470	823
2753	1066
7946	867
5908	1336
3094	107
4234	823
33	1384
17708	276
2030	1293
8169	657
1421	641
4163	168
17487	309
4091	1109
5579	1451
10228	211
10512	1451
8681	309
3823	641
8782	1451
5357	1384
6802	712
19528	1150
7023	641
10099	1040
6515	1511
3331	1451
9141	1480
5029	1070
1263	1171
2252	1451
7724	1267
10278	1490
9807	508
22752	1206
7610	296
5025	643
8708	1511
4580	1393
5665	366
9121	325
9702	100
9653	143
1577	643
4555	1065
799	1171
8939	1428
890	1207
9883	1490
10844	1171
9777	1468
3309	1393
6069	309
9844	1393
14140	1480
19937	40
5788	296
6450	641
2903	641
38	229
7784	867
5224	1082
20010	1184
3627	1171
14397	1378
2813	1287
2206	1451
3439	302
6550	641
9826	1547
10267	917
3053	823
3682	641
13973	480
8673	1393
1626	1490
11542	780
8388	1480
2834	309
9656	143
6417	853
11955	1302
10586	1353
3130	987
7219	22
8830	1328
4094	823
10029	841
8127	1346
4389	193
6850	1121
938	384
1335	641
2585	928
5295	804
2299	980
4499	1511
6799	366
897	1232
19173	995
2550	1336
2050	1191
13970	40
4060	823
2619	1121
14474	302
20110	650
1149	677
9094	543
19092	114
9908	211
2706	641
3507	231
7439	1082
303	1532
18338	833
6382	604
4236	823
6657	1488
541	724
6273	162
4435	1066
2868	1451
11442	1537
9694	15
2764	1532
7656	823
13541	1547
7942	1225
5038	1423
4984	650
756	168
10234	833
18498	669
9607	656
9847	712
898	1451
12958	650
9412	931
9884	912
4700	1252
8068	997
9709	1480
7711	1451
10094	1171
5782	1451
7678	508
2572	917
9263	1490
8341	650
1526	608
3952	853
2712	562
8654	463
7038	669
3264	1336
9734	1252
1185	1017
17471	1442
8886	1537
1134	62
5925	1171
447	1459
6893	1490
9333	823
8204	1459
6282	107
6854	1306
7136	1451
14365	1456
17810	1332
10644	1257
8792	1336
2291	825
10104	1040
13104	948
3659	1456
4529	480
345	854
