235	1645+525
236	926+45+1702
237	3347+1691
238	1512+1309+522
239	3443+149+1644
241	251+1689
242	1507+36
243	722+3761
244	3+522
245	926+493+1642
246	826+914+1665
247	926+1335+202
248	1320+65
249	2239
250	3923
251	380+522
252	1507+303+1321
253	1233+1309
254	1796+1905+97+1052
255	1006+1309+522
256	926+570+1642
257	1439+2566
258	127+826
259	1289+3757+522
260	2004+1666
261	916+1687+833+1678
262	1414+1530
263	926+1487+1665
264	2449+1702
265	94+94+1642
266	1206
267	1401+522
268	709+1732
269	1239+1207
270	915+1726
271	1321+1506
272	926+1554+1642
273	856
274	926+1487+1665
275	926+158+215
276	452+1310+522
277	1664+1665
278	1178+1665
279	1648
281	838+1506
282	2469+1494
283	860+3761
284	298+36+919
285	860+1506
286	926+1396+916+1678
287	303+234
288	2060+299
289	2297+1524
290	916+1419+1678
291	1286+1309
292	926+1390+1421
293	1237+1161
294	36+83
295	926+1321+1224
296	1408+92
297	285
298	363
299	1697+1665
300	1320+1140
301	1681+926
302	749+1309
303	92+243+303
304	1828+843
305	1506+1388
306	1174+914
307	623+1551+303
308	2219+2469
309	926+1178+1678
310	1134
311	4775+914
313	1321+1551
314	293+522
315	248+1700
316	2459+1700
317	827+1552
318	717+843
319	1648+1160
320	826+216
321	1321+3932
322	374+92+303
323	1642+1372
324	1448
325	1073+36
326	1306+1421
328	29+914
329	522+191
330	949
331	3412+1969
332	926+1035
333	914+1550
334	1702+1813
335	1496
336	1160+1506
337	406
338	993+522+1309
339	92+191
340	599+1320+926
341	926+843+1356
342	1335
343	869+1642
344	565+1642
345	1648+522+1309
346	1132+3757
347	756+3800
348	843+2889
349	351+1689
350	1378+1678
351	3951+1309
352	2464+1642
353	1668+1665
354	4086+1642+303+1309
355	65+153
356	926+805+914
357	926+643+914
358	1506+1548
359	1661
360	420+914
361	2534+900
362	826+263
363	1321+543
364	1277+158+522+1309
365	926+266+1506
366	111+522
367	1161
368	766+522
369	622+1551+303
370	926+1320+1129
371	926+474+1665
372	938+522
373	926+1296+1642
374	987+522+1309
375	1283
376	1493+914
377	1173+1678
378	627+1551+303
379	826+439
380	926+757
381	1666+1665
382	513+1642
383	92+1706
384	4393
385	922+926+914+1665
386	940+522
387	520+522
388	926+1308+1701
389	2743+833
390	242+1309+522
391	1551+3768
392	522+1309+562
393	2438+1700
394	911
395	743+522
396	926+1666+914
397	303+809
398	1551+1320+926
399	1222
400	926+1666+1150
401	1170+1160
403	1113
404	843+2891
405	560+1665
406	3830+1676+158
407	522+390
408	1537
409	303+140
410	994+522
411	926+353+1320
412	812
413	303+1642+561
414	418+522
415	1641+522
416	476
417	1408+1405
418	926+1444+1320
419	1389+3779
420	2462+4069
421	926+1040+36
422	525+2565
423	255+1320+926
424	3779+3748
425	926+1079+1350
426	1176
427	1344
428	1363+1642
429	354+914
430	1078+40
431	963+1551+303
432	1724+1678
433	926+350
434	916+636
435	92+1353+303+1321
436	926+112+158+303
437	369+303
438	926+1180+1665
439	1190
440	3583+3583
441	926+914+1417+1665
442	1441+1309+522
443	92+1692
445	303+980
446	1321+1086
447	1282+1309+522+158
448	926+846+1548
449	926+1518+1642
450	1072+1065
451	145
452	430+3757+916
453	1665+849+1309+914
454	3074+92+36
455	1700+1666
456	1281+3757+522
457	303+698
458	714+1321+926
459	926+316+843
460	1712+1678
462	926+1484+1665
463	1682+914
464	926+92+722+36
465	1443+1309+522
466	546+1049
467	826+3761+926
468	1123+916
469	108
470	704+303+1321
471	1432+303+1642
472	2308+1642
473	926+1320+1110
474	538+1321+926
475	1321+1304
476	926+355+914
477	1161+1113
478	1911+1207
479	1239+1911
480	1321+2020
481	503+1702
482	1207+1199
483	914+1665
484	1385+3778+522
485	1235+914
486	926+1482+1665
487	826+429
488	926+92+42
489	543+1388
490	1266
491	1551+1433
492	447+1665
493	1794+1702
494	926+1548+1642
495	572
496	1505+303
497	926+92+1437
498	1320+1354
499	1146+916
500	1642+4063
501	1437+3779
502	76+1666
503	989+1309
504	247+1465
505	61
506	709+522
507	814
508	2919
509	926+914+1108+1665
510	252
511	916+768
512	1806+926+1506+1036
513	1927+826
514	984+64+36
515	1129
516	926+500+778
517	1665+1482
518	3583
519	3977
520	303+1321+1404
521	926+441+1703
522	926+767
523	926+1322+303
524	906+1506
525	3343
526	926+567+1665
527	623+1551+303+522
528	1240
529	2219+1700
530	1001+522
531	3396+1321
532	1130+1309
533	926+1678+916+1373
534	2326+303
536	917+914+1665
537	826+1558
538	916+276
539	926+640+36
540	1317+3779
541	926+1445+1309
542	2888+303+1551
543	926+521+1665
544	926+1004
545	363+1665
546	2469+3598
547	916+651
548	926+826+323+1462
549	3347+1681
550	92+36+216
551	1421+1548
552	916+2713
553	926+1506+92
554	2330+1700
555	213+916
556	601+916
557	502
