counpoundId,reactID,Stoichometry,ismain
4069,420,,true
830,421,,true
1059,421,,true
926,421,,true
1040,421,,true
36,421,,true
972,422,,true
4302,422,,true
525,422,,true
2565,422,,true
141,423,,true
1309,423,,true
522,423,,true
255,423,,true
1320,423,,true
926,423,2,true
3778,424,2,true
3746,424,2,true
3779,424,,true
3748,424,,true
199,425,,true
1346,425,,true
926,425,,true
1079,425,,true
1350,425,,true
1185,426,,true
1176,426,,true
515,427,,true
811,427,,true
1344,427,,true
1360,428,,true
1422,428,,true
1363,428,,true
1642,428,,true
926,429,,true
1331,429,,true
1194,429,,true
354,429,,true
914,429,,true
1311,430,,true
522,430,,true
235,430,,true
1078,430,,true
40,430,,true
959,431,,true
1507,431,,true
1059,431,,true
963,431,,true
1551,431,,true
303,431,,true
1727,432,,true
1676,432,,true
1724,432,,true
1678,432,,true
694,433,,true
1059,433,,true
926,433,,true
350,433,,true
595,434,,true
567,434,,true
916,434,,true
636,434,,true
838,435,,true
1346,435,,true
1310,435,,true
92,435,,true
1353,435,,true
303,435,,true
1321,435,,true
48,436,,true
1059,436,,true
522,436,,true
926,436,,true
112,436,,true
158,436,,true
303,436,,true
145,437,,true
369,437,,true
303,437,,true
3425,438,,true
1676,438,,true
926,438,2,true
1180,438,2,true
1665,438,2,true
1191,439,2,true
1190,439,,true
3581,440,,true
1206,440,,true
3583,440,,true
3583,440,,true
1554,441,,true
1642,441,,true
1676,441,,true
926,441,,true
914,441,,true
1417,441,,true
1665,441,,true
1443,442,,true
1059,442,,true
1320,442,,true
926,442,,true
1441,442,,true
1309,442,,true
522,442,2,true
522,443,2,true
1693,443,2,true
92,443,,true
1692,443,,true
853,445,,true
303,445,,true
980,445,,true
1310,446,,true
522,446,,true
486,446,,true
1321,446,,true
1086,446,,true
1285,447,,true
1320,447,,true
1059,447,,true
1282,447,,true
1309,447,,true
522,447,,true
158,447,,true
894,448,,true
1058,448,,true
926,448,,true
846,448,,true
1548,448,,true
1385,449,,true
522,449,,true
926,449,,true
1518,449,,true
1642,449,,true
1064,450,4,true
1072,450,,true
1065,450,,true
1814,451,,true
303,451,,true
145,451,,true
294,452,,true
3761,452,,true
430,452,,true
3757,452,,true
916,452,,true
826,453,,true
1676,453,,true
1320,453,,true
1665,453,,true
849,453,,true
1309,453,,true
914,453,,true
3076,454,,true
974,454,,true
522,454,,true
1059,454,,true
3074,454,,true
92,454,,true
36,454,,true
1717,455,,true
1663,455,,true
1700,455,,true
1666,455,,true
1276,456,,true
3761,456,,true
1059,456,,true
1281,456,,true
3757,456,,true
522,456,2,true
926,457,2,true
1510,457,2,true
303,457,,true
698,457,,true
699,458,,true
522,458,,true
1310,458,,true
714,458,,true
1321,458,,true
926,458,2,true
357,459,2,true
839,459,3,true
926,459,3,true
316,459,3,true
843,459,3,true
522,460,3,true
1310,460,3,true
1712,460,,true
1678,460,,true
1493,462,,true
1676,462,,true
926,462,2,true
1484,462,2,true
1665,462,2,true
1666,463,2,true
522,463,2,true
1682,463,,true
914,463,,true
140,464,,true
522,464,,true
1059,464,,true
926,464,,true
92,464,,true
722,464,,true
36,464,,true
1445,465,,true
1320,465,,true
926,465,,true
1059,465,,true
1443,465,,true
1309,465,,true
522,465,2,true
1059,466,2,true
232,466,2,true
546,466,,true
1049,466,,true
1549,467,,true
3757,467,,true
522,467,,true
826,467,,true
3761,467,,true
926,467,,true
1161,468,,true
1676,468,,true
1123,468,,true
916,468,,true
293,469,,true
522,469,,true
108,469,,true
1471,470,,true
1310,470,,true
704,470,,true
303,470,,true
1321,470,,true
926,471,,true
1422,471,,true
1394,471,,true
1432,471,,true
303,471,,true
1642,471,,true
3935,472,,true
972,472,,true
2308,472,,true
1642,472,,true
1309,473,,true
1116,473,,true
926,473,,true
1320,473,,true
1110,473,,true
470,474,,true
1310,474,,true
538,474,,true
1321,474,,true
926,474,,true
1310,475,,true
1010,475,,true
1321,475,,true
1304,475,,true
1160,476,,true
926,476,,true
355,476,,true
914,476,,true
3253,477,,true
1179,477,,true
1161,477,,true
1113,477,,true
3617,478,,true
522,478,,true
1911,478,,true
1207,478,,true
3619,479,,true
522,479,,true
1239,479,,true
1911,479,,true
1310,480,,true
1969,480,,true
1321,480,,true
2020,480,,true
3253,481,,true
516,481,,true
503,481,,true
1702,481,,true
522,482,,true
1243,482,,true
1207,482,,true
1199,482,,true
522,483,,true
1676,483,,true
914,483,,true
1665,483,,true
1419,484,,true
3779,484,,true
1059,484,,true
1385,484,,true
3778,484,,true
522,484,2,true
1229,485,2,true
522,485,2,true
1235,485,,true
914,485,,true
1488,486,,true
1676,486,,true
926,486,2,true
1482,486,2,true
1665,486,2,true
817,487,2,true
1507,487,2,true
826,487,,true
429,487,,true
175,488,,true
522,488,,true
926,488,2,true
92,488,2,true
42,488,2,true
1372,489,2,true
543,489,,true
1388,489,,true
1264,490,,true
1266,490,,true
1405,491,,true
543,491,,true
1551,491,,true
1433,491,,true
826,492,,true
1676,492,,true
447,492,,true
1665,492,,true
3284,493,,true
460,493,,true
1113,493,,true
1794,493,,true
1702,493,,true
522,494,,true
1388,494,,true
926,494,,true
1548,494,,true
1642,494,,true
1387,495,,true
572,495,,true
926,496,,true
263,496,,true
1505,496,,true
303,496,,true
1397,497,,true
926,497,,true
92,497,,true
1437,497,,true
1309,498,,true
1346,498,,true
1320,498,,true
1354,498,,true
393,499,,true
1710,499,,true
1146,499,,true
916,499,,true
3920,500,,true
522,500,,true
1642,500,,true
4063,500,,true
1420,501,,true
3778,501,,true
1437,501,,true
3779,501,,true
3263,502,,true
62,502,,true
76,502,,true
1666,502,,true
995,503,,true
1320,503,,true
989,503,,true
1309,503,,true
1643,504,,true
471,504,,true
247,504,,true
1465,504,,true
1130,505,,true
61,505,,true
926,506,2,true
824,506,2,true
1059,506,2,true
709,506,,true
522,506,,true
813,507,,true
814,507,,true
2919,508,2,true
1114,509,2,true
836,509,2,true
1676,509,2,true
926,509,2,true
914,509,2,true
1108,509,2,true
1665,509,2,true
395,510,2,true
252,510,,true
766,511,,true
302,511,,true
916,511,,true
768,511,,true
350,512,,true
522,512,,true
1806,512,,true
926,512,,true
1506,512,,true
1036,512,,true
1807,513,,true
1927,513,,true
826,513,,true
981,514,,true
1059,514,,true
522,514,,true
984,514,,true
64,514,,true
36,514,,true
1098,515,,true
1129,515,,true
776,516,,true
522,516,,true
926,516,,true
500,516,,true
778,516,,true
1676,517,,true
1487,517,,true
1665,517,,true
1482,517,,true
3581,518,,true
3583,518,n,true
3956,519,n,true
3977,519,,true
463,520,,true
1310,520,,true
1642,520,,true
303,520,,true
1321,520,,true
1404,520,,true
446,521,,true
1131,521,,true
926,521,,true
441,521,,true
1703,521,,true
766,522,,true
522,522,,true
926,522,2,true
767,522,2,true
473,523,2,true
522,523,3,true
926,523,9,true
1322,523,9,true
303,523,9,true
116,524,9,true
522,524,9,true
906,524,,true
1506,524,,true
1193,525,,true
3343,525,,true
113,526,,true
1676,526,,true
926,526,,true
567,526,,true
1665,526,,true
625,527,,true
1507,527,,true
1059,527,,true
623,527,,true
1551,527,,true
303,527,,true
522,527,,true
3604,528,,true
522,528,,true
1240,528,,true
2232,529,,true
2220,529,,true
1688,529,,true
2219,529,,true
1700,529,,true
926,530,2,true
992,530,2,true
1059,530,2,true
1001,530,,true
522,530,,true
1235,531,,true
1310,531,,true
3396,531,,true
1321,531,,true
926,532,,true
1098,532,,true
1320,532,,true
1130,532,,true
1309,532,,true
1676,533,,true
157,533,,true
1642,533,,true
926,533,,true
1678,533,,true
916,533,,true
1373,533,,true
2328,534,,true
2326,534,,true
303,534,,true
917,536,,true
522,536,,true
1676,536,,true
917,536,,true
914,536,,true
1665,536,,true
1507,537,,true
884,537,,true
826,537,,true
1558,537,,true
900,538,,true
1676,538,,true
916,538,,true
276,538,,true
638,539,,true
522,539,,true
1059,539,,true
926,539,,true
640,539,,true
36,539,,true
734,540,,true
3778,540,,true
1317,540,,true
3779,540,,true
1446,541,,true
1320,541,,true
522,541,,true
926,541,3,true
1445,541,3,true
1309,541,3,true
1059,542,3,true
1507,542,3,true
2888,542,,true
303,542,,true
1551,542,,true
954,543,,true
1676,543,,true
926,543,2,true
521,543,2,true
1665,543,2,true
999,544,2,true
926,544,2,true
1004,544,2,true
1676,545,2,true
1249,545,2,true
363,545,,true
1665,545,,true
3597,546,,true
2327,546,,true
2469,546,,true
3598,546,,true
567,547,,true
648,547,,true
916,547,,true
651,547,,true
1460,548,,true
832,548,,true
926,548,2,true
826,548,2,true
323,548,2,true
1462,548,2,true
1680,549,2,true
914,549,2,true
3347,549,,true
1681,549,,true
1059,550,,true
522,550,,true
865,550,,true
92,550,,true
36,550,,true
216,550,,true
1530,551,,true
1388,551,,true
1421,551,,true
1548,551,,true
648,552,,true
2790,552,,true
916,552,,true
2713,552,,true
829,553,,true
926,553,,true
1506,553,,true
92,553,,true
2469,554,,true
1688,554,,true
2330,554,,true
1700,554,,true
926,555,,true
79,555,,true
1710,555,,true
213,555,,true
916,555,,true
595,556,,true
522,556,,true
601,556,,true
916,556,,true
193,557,,true
502,557,,true
619,558,,true
1507,558,,true
1059,558,,true
612,558,,true
1551,558,,true
303,558,,true
580,559,,true
1059,559,,true
3761,559,,true
1268,559,,true
522,559,,true
3757,559,,true
914,560,,true
1189,560,,true
522,560,,true
1160,560,,true
384,560,,true
522,561,,true
4004,561,,true
92,561,,true
4079,561,,true
3920,562,,true
4024,562,,true
1642,562,,true
2010,562,,true
4121,563,,true
1074,563,2,true
368,563,,true
270,563,,true
522,563,2,true
1507,564,2,true
836,564,2,true
826,564,,true
499,564,,true
127,565,,true
926,565,,true
715,565,,true
1506,565,,true
661,566,,true
522,566,,true
641,566,,true
916,566,,true
804,567,,true
522,567,,true
256,567,,true
752,567,,true
522,568,,true
976,568,,true
554,568,,true
980,568,,true
1939,569,,true
1117,569,,true
2023,569,,true
1699,569,,true
3,570,,true
522,570,,true
198,570,,true
914,570,,true
3253,571,,true
1323,571,,true
926,571,,true
1158,571,,true
1702,571,,true
3253,572,,true
142,572,,true
926,572,,true
503,572,,true
1702,572,,true
1648,573,,true
1310,573,,true
522,573,,true
1321,573,,true
1548,573,,true
926,574,,true
1299,574,,true
1320,574,,true
1275,574,,true
1309,574,,true
1258,575,,true
1320,575,,true
926,575,,true
1059,575,,true
1259,575,,true
1309,575,,true
522,575,,true
1642,576,,true
1530,576,,true
1676,576,,true
926,576,,true
1421,576,,true
916,576,,true
1678,576,,true
1043,577,,true
342,577,,true
1043,577,,true
75,577,,true
1506,577,,true
691,578,,true
1552,578,,true
186,578,,true
1676,579,6,true
829,579,3,true
708,579,3,true
926,579,9,true
711,579,9,true
916,579,6,true
1678,579,6,true
2451,580,6,true
522,580,6,true
2438,580,,true
914,580,,true
926,581,,true
836,581,,true
303,581,,true
983,581,,true
3800,582,,true
839,582,,true
3802,582,,true
843,582,,true
3801,582,,true
3253,583,,true
1939,583,,true
1861,583,,true
1702,583,,true
1111,584,,true
1310,584,2,true
522,584,2,true
1121,584,,true
1321,584,2,true
926,584,3,true
896,585,3,true
1059,585,3,true
522,585,3,true
1062,585,,true
36,585,,true
2454,586,,true
1676,586,,true
2456,586,,true
1665,586,,true
3757,587,3,true
1046,587,3,true
522,587,3,true
3761,587,3,true
905,587,3,true
522,588,3,true
3778,588,3,true
876,588,3,true
3779,588,,true
1647,588,,true
838,588,,true
507,589,,true
3761,589,,true
926,589,,true
1059,589,,true
132,589,,true
3757,589,,true
522,589,,true
1310,590,,true
1230,590,,true
926,590,,true
1321,590,,true
1224,590,,true
1429,591,,true
1436,591,,true
522,591,,true
1326,592,,true
522,592,2,true
92,592,,true
1035,592,,true
2051,593,,true
522,593,,true
92,593,,true
1174,593,,true
94,594,,true
94,594,,true
1058,594,,true
926,594,,true
835,594,,true
1548,594,,true
643,595,,true
1119,595,,true
642,595,,true
1164,595,,true
1699,595,,true
522,596,,true
252,596,,true
926,596,,true
1538,596,,true
926,597,,true
1161,597,,true
1708,597,,true
1126,597,,true
916,597,,true
703,598,,true
839,598,,true
796,598,,true
843,598,,true
543,599,,true
1388,599,,true
1433,599,,true
1548,599,,true
1862,600,,true
1309,600,,true
545,600,,true
1320,600,,true
926,600,,true
1353,601,,true
1309,601,,true
1320,601,,true
1747,601,,true
531,602,,true
1059,602,,true
522,602,,true
551,602,,true
36,602,,true
3253,604,,true
3604,604,,true
3604,604,,true
1702,604,,true
380,605,,true
926,605,2,true
511,605,2,true
3253,606,2,true
1017,606,2,true
1020,606,,true
1702,606,,true
1741,607,,true
1059,607,1.5,true
1740,607,,true
522,607,3,true
1512,608,3,true
1309,608,3,true
926,608,,true
1527,608,,true
1320,608,,true
4770,609,,true
522,609,,true
4393,609,,true
1228,610,,true
1310,610,,true
926,610,,true
1174,610,,true
1321,610,,true
1669,611,,true
522,611,,true
1459,611,,true
15,612,,true
1309,612,,true
211,612,,true
1320,612,,true
926,612,,true
1140,613,,true
826,613,,true
522,613,,true
1141,613,,true
1507,613,,true
3253,614,,true
935,614,,true
1024,614,,true
1702,614,,true
1535,615,,true
303,615,,true
227,615,,true
3831,616,,true
826,616,,true
3831,616,,true
149,617,,true
522,617,,true
1676,617,,true
149,617,,true
914,617,,true
1665,617,,true
926,618,,true
827,618,,true
303,618,,true
976,618,,true
826,619,,true
889,619,,true
892,619,,true
853,619,,true
843,620,,true
522,620,,true
846,620,,true
1716,620,,true
926,621,,true
137,621,,true
522,621,,true
428,621,,true
1422,622,,true
522,622,,true
1521,622,,true
1642,622,,true
1712,623,,true
522,623,,true
3343,623,,true
926,623,,true
1332,623,,true
816,624,,true
835,624,,true
819,624,,true
1676,624,3,true
522,624,3,true
926,624,6,true
376,624,6,true
1678,624,3,true
916,624,3,true
275,625,3,true
835,625,3,true
1710,625,3,true
916,625,,true
70,625,,true
1700,625,,true
1059,626,,true
827,626,,true
329,626,,true
522,626,,true
303,626,,true
456,627,,true
1310,627,,true
522,627,,true
157,627,,true
1321,627,,true
926,627,2,true
522,628,2,true
1671,628,2,true
92,628,,true
1680,628,,true
534,629,,true
1310,629,,true
926,629,,true
39,629,,true
1321,629,,true
2865,630,,true
1059,630,,true
1507,630,,true
2729,630,,true
303,630,,true
1551,630,,true
1174,631,,true
916,631,,true
926,631,,true
914,631,,true
1175,631,,true
823,632,,true
303,632,,true
328,632,,true
627,633,,true
1059,633,,true
1320,633,,true
620,633,,true
1309,633,,true
303,633,,true
795,634,,true
938,634,,true
926,634,,true
951,634,,true
522,634,,true
845,635,2,true
1059,635,2,true
44,635,2,true
522,635,2,true
1368,636,2,true
303,636,,true
1437,636,,true
1059,637,,true
1507,637,,true
956,637,,true
522,637,,true
303,637,,true
1551,637,,true
959,637,,true
696,638,,true
3778,638,,true
291,638,,true
3779,638,,true
926,639,,true
49,639,,true
37,639,,true
303,639,,true
1299,640,,true
3779,640,,true
1275,640,,true
3778,640,,true
997,641,,true
926,641,2,true
1000,641,2,true
1507,642,2,true
822,642,2,true
826,642,,true
465,642,,true
926,643,2,true
788,643,2,true
1059,643,2,true
794,643,,true
522,643,3,true
522,644,3,true
1676,644,3,true
914,644,,true
1665,644,,true
31,645,,true
522,645,,true
366,645,,true
830,645,,true
926,646,,true
60,646,,true
522,646,,true
499,646,,true
3851,647,,true
1676,647,,true
4376,647,,true
916,647,,true
1678,647,,true
4376,647,,true
1970,648,,true
1136,648,,true
1893,648,,true
1666,648,,true
1117,649,,true
342,649,,true
1110,649,,true
914,649,,true
1136,650,,true
522,650,,true
1140,650,,true
1411,651,,true
1676,651,,true
1642,651,,true
1665,651,,true
875,652,,true
522,652,,true
3778,652,,true
3779,652,,true
1647,652,,true
876,652,,true
1507,653,,true
303,653,,true
3761,653,,true
1537,653,,true
3757,653,,true
4053,654,,true
3935,654,,true
2230,654,,true
1642,654,,true
3604,655,,true
522,655,,true
1241,655,,true
522,656,,true
382,656,,true
926,656,,true
833,656,,true
389,656,,true
189,657,,true
1642,657,,true
1408,657,,true
303,657,,true
926,657,2,true
926,658,2,true
715,658,2,true
1724,658,2,true
1731,658,,true
916,658,,true
297,659,,true
926,659,2,true
89,659,2,true
383,660,2,true
3757,660,2,true
174,660,,true
3761,660,,true
926,660,,true
28,661,,true
28,661,,true
1642,661,,true
1676,661,,true
522,661,,true
361,661,,true
926,661,2,true
361,661,2,true
1678,661,2,true
914,661,2,true
926,662,2,true
989,662,2,true
1002,662,,true
916,663,,true
522,663,,true
914,663,2,true
1437,664,2,true
303,664,2,true
1320,664,2,true
1381,664,,true
1309,664,,true
947,665,2,true
36,665,2,true
947,665,,true
941,665,,true
522,665,2,true
3253,666,2,true
935,666,2,true
1028,666,,true
1702,666,,true
1507,667,,true
1388,667,,true
926,667,,true
1533,667,,true
1642,667,,true
522,668,,true
1691,668,,true
92,668,,true
181,668,,true
342,669,,true
1168,669,,true
522,669,,true
223,669,,true
914,669,,true
1179,670,,true
1709,670,,true
916,670,,true
1113,670,,true
522,671,,true
1888,671,,true
914,671,,true
4063,671,,true
1059,672,,true
1012,672,,true
36,672,,true
1253,672,,true
2233,673,,true
3732,673,,true
2256,673,,true
3727,673,,true
1983,674,,true
4024,674,,true
2065,674,,true
4080,674,,true
787,675,,true
785,675,,true
789,675,,true
1207,675,,true
563,676,,true
926,676,,true
410,676,,true
742,677,,true
839,677,,true
926,677,,true
746,677,,true
843,677,,true
1148,678,,true
1059,678,,true
386,678,,true
1045,678,,true
926,678,2,true
3616,679,2,true
3618,679,,true
926,680,,true
1277,680,,true
1320,680,,true
1284,680,,true
1309,680,,true
2925,681,,true
522,681,,true
1506,681,,true
3149,681,,true
92,681,,true
731,682,,true
3778,682,,true
1314,682,,true
3779,682,,true
926,683,,true
745,683,,true
1059,683,,true
738,683,,true
522,683,,true
820,684,,true
1507,684,,true
826,684,,true
145,684,,true
993,685,,true
1320,685,,true
998,685,,true
1309,685,,true
4124,686,,true
4101,686,,true
522,687,,true
1107,687,,true
926,687,2,true
179,687,2,true
1699,687,2,true
704,688,2,true
1059,688,2,true
926,688,,true
435,688,,true
266,689,,true
292,689,,true
522,689,,true
1725,690,,true
1216,690,,true
1727,690,,true
630,691,,true
1059,691,,true
1320,691,,true
617,691,,true
303,691,,true
1309,691,,true
922,692,,true
922,692,,true
522,693,,true
313,693,,true
859,693,,true
655,694,,true
567,694,,true
656,694,,true
916,694,,true
971,695,,true
648,695,,true
96,695,,true
916,695,,true
3977,696,,true
1320,696,,true
3935,696,,true
1309,696,,true
389,697,,true
1059,697,,true
3761,697,,true
926,697,,true
704,697,,true
303,697,,true
92,697,,true
3757,697,,true
1041,698,,true
1309,698,,true
458,698,,true
1320,698,,true
1106,699,,true
522,699,,true
1115,699,,true
1548,699,,true
926,700,,true
513,700,,true
1320,700,,true
1059,700,,true
195,700,,true
1309,700,,true
522,700,,true
827,701,,true
1676,701,,true
870,701,,true
1665,701,,true
926,702,,true
1302,702,,true
1320,702,,true
580,702,,true
1309,702,,true
702,703,,true
522,703,,true
1059,703,,true
37,703,,true
92,703,,true
36,703,,true
892,704,,true
1676,704,,true
926,704,,true
151,704,,true
1665,704,,true
1676,705,,true
522,705,,true
921,705,,true
1665,705,,true
914,705,,true
921,705,,true
978,706,,true
1310,706,,true
522,706,,true
457,706,,true
1321,706,,true
926,706,2,true
1723,707,2,true
522,707,2,true
1725,707,,true
914,707,,true
1309,708,,true
1251,708,,true
3412,708,,true
1320,708,,true
1059,709,,true
522,709,,true
3072,709,,true
92,709,,true
36,709,,true
4275,709,,true
479,710,,true
1388,710,,true
522,710,,true
926,710,,true
66,710,,true
1642,710,,true
220,711,,true
1059,711,,true
522,711,,true
1074,711,,true
906,711,,true
926,711,2,true
36,712,2,true
1074,712,2,true
368,712,,true
522,712,2,true
1062,713,2,true
1071,713,,true
975,713,,true
926,713,,true
372,714,,true
522,714,,true
1334,714,,true
914,714,,true
1642,715,,true
1548,715,,true
1676,715,,true
916,715,,true
1388,715,,true
1678,715,,true
1085,716,,true
1469,716,,true
1085,716,,true
1643,716,,true
522,716,,true
546,717,,true
371,717,,true
522,717,,true
1256,718,,true
1676,718,,true
1642,718,,true
1377,718,,true
1678,718,,true
916,718,,true
926,718,,true
926,719,,true
577,719,,true
1039,719,,true
303,719,,true
362,720,,true
61,720,,true
926,720,,true
530,720,,true
1703,720,,true
390,721,,true
522,721,,true
3757,721,,true
1507,721,,true
3761,721,,true
926,721,2,true
1221,722,2,true
1676,722,2,true
926,722,2,true
1191,722,2,true
1665,722,2,true
1728,723,2,true
915,723,,true
1733,723,,true
2511,724,,true
2510,724,,true
653,725,,true
693,725,,true
575,725,,true
916,725,,true
2230,726,,true
2232,726,,true
2220,726,,true
399,727,,true
1117,727,,true
53,727,,true
1702,727,,true
1186,729,,true
1709,729,,true
916,729,,true
1117,729,,true
2349,730,,true
839,730,,true
2341,730,,true
926,730,,true
843,730,,true
92,731,,true
1676,731,,true
916,731,,true
1678,731,,true
1682,731,,true
1388,732,2,true
1433,732,,true
1642,732,,true
1310,733,,true
1467,733,,true
1321,733,,true
1646,733,,true
2330,734,,true
522,734,,true
2329,734,,true
480,734,,true
599,735,,true
1309,735,,true
602,735,,true
1320,735,,true
926,735,,true
671,736,,true
1676,736,,true
926,736,2,true
677,736,2,true
1665,736,2,true
627,737,2,true
1059,737,2,true
1507,737,2,true
625,737,,true
303,737,,true
1551,737,,true
482,738,,true
478,738,,true
97,738,,true
414,738,,true
1052,738,,true
522,739,,true
1715,739,,true
914,739,,true
2240,740,,true
926,740,,true
391,740,,true
2255,740,,true
522,740,,true
478,741,,true
3185,741,,true
97,741,,true
1052,741,,true
208,741,,true
677,742,,true
517,742,,true
926,742,,true
668,742,,true
1665,742,,true
1040,744,,true
525,744,,true
371,744,,true
522,744,2,true
914,744,2,true
660,745,2,true
567,745,2,true
659,745,,true
916,745,,true
948,746,,true
1112,746,,true
91,746,,true
1702,746,,true
1252,747,,true
522,747,,true
25,747,,true
926,748,,true
355,748,,true
1651,748,,true
2304,749,,true
522,749,,true
973,749,,true
4063,749,,true
1089,750,,true
1064,750,,true
1071,750,,true
1282,751,,true
1320,751,,true
926,751,,true
1273,751,,true
1309,751,,true
1168,752,,true
1189,752,,true
1174,752,,true
1160,752,,true
1309,753,,true
1228,753,,true
926,753,,true
1320,753,,true
1176,753,,true
916,754,,true
497,754,,true
1173,754,,true
1544,754,,true
926,755,,true
885,755,,true
1659,755,,true
303,755,,true
522,755,,true
830,757,,true
860,757,,true
303,757,,true
1506,758,,true
819,758,,true
833,758,,true
479,758,,true
3253,759,,true
1025,759,,true
1027,759,,true
1702,759,,true
1425,760,,true
1051,760,,true
1360,760,,true
46,760,,true
1642,760,,true
897,761,,true
522,761,,true
926,761,,true
92,761,,true
1506,761,,true
846,761,,true
977,762,,true
522,762,,true
1059,762,,true
926,762,,true
144,762,,true
92,762,,true
36,762,,true
3829,763,,true
1059,763,,true
3761,763,,true
926,763,,true
4276,763,,true
86,763,,true
3757,763,,true
522,763,,true
897,764,,true
522,764,,true
92,764,,true
1505,764,,true
835,764,,true
1309,765,,true
3954,765,,true
3932,765,,true
1320,765,,true
926,765,,true
522,766,,true
1310,766,,true
1645,766,,true
1321,766,,true
1543,766,,true
1678,767,,true
522,767,,true
1664,767,,true
92,767,,true
1215,768,,true
1208,768,,true
1718,769,,true
1676,769,,true
1699,769,,true
1665,769,,true
206,770,,true
1310,770,,true
522,770,,true
693,770,,true
1321,770,,true
926,770,2,true
1153,771,2,true
1156,771,2,true
1154,771,,true
1474,771,,true
3074,772,,true
522,772,,true
1059,772,,true
4275,772,,true
3065,772,,true
36,772,,true
819,773,,true
1507,773,,true
826,773,,true
479,773,,true
3253,774,,true
2233,774,,true
2256,774,,true
1702,774,,true
700,775,,true
1321,775,,true
690,775,,true
1310,775,,true
363,776,,true
3757,776,,true
496,776,,true
3761,776,,true
926,776,,true
442,777,,true
1552,777,,true
1462,777,,true
616,779,,true
1059,779,,true
1507,779,,true
617,779,,true
303,779,2,true
1551,779,2,true
1092,780,2,true
1320,780,2,true
926,780,3,true
1335,780,2,true
1309,780,2,true
1292,781,2,true
3757,781,2,true
1301,781,,true
3761,781,,true
303,781,,true
1683,782,,true
1552,782,,true
1678,782,,true
926,783,,true
1651,783,,true
1320,783,,true
307,783,,true
1309,783,,true
522,784,,true
349,784,,true
899,784,,true
1551,784,,true
1502,785,,true
522,785,,true
1498,785,,true
914,785,,true
831,786,,true
1059,786,,true
522,786,,true
698,786,,true
92,786,,true
36,786,,true
303,786,,true
1225,787,,true
1676,787,,true
926,787,2,true
1194,787,2,true
1665,787,2,true
3798,788,2,true
3778,788,2,true
1112,788,2,true
3799,788,,true
3278,788,,true
1702,788,,true
689,789,,true
522,789,2,true
1059,789,2,true
1457,789,,true
303,789,,true
36,789,,true
227,790,,true
1663,790,,true
1642,790,,true
1365,790,,true
1666,790,,true
914,790,,true
3252,791,,true
643,791,,true
3228,791,,true
1699,791,,true
3920,792,,true
3778,792,,true
3924,792,,true
3779,792,,true
1664,793,,true
522,793,,true
1714,793,,true
914,793,,true
1357,794,,true
839,794,,true
926,794,,true
1355,794,,true
843,794,,true
1660,795,,true
1309,795,,true
522,795,,true
926,795,3,true
1327,795,3,true
1320,795,3,true
1059,795,3,true
2327,796,2,true
2459,796,,true
1226,796,,true
1188,797,,true
522,797,,true
342,797,,true
80,797,,true
914,797,,true
3253,798,,true
586,798,,true
926,798,,true
516,798,,true
1702,798,,true
926,799,,true
746,799,,true
1059,799,,true
737,799,,true
522,799,,true
926,800,,true
538,800,,true
439,800,,true
303,800,,true
1507,801,,true
349,801,,true
826,801,,true
557,801,,true
450,802,,true
839,802,,true
926,802,,true
259,802,,true
843,802,,true
1237,803,,true
522,803,,true
3694,803,,true
1206,803,,true
363,804,,true
109,804,,true
522,804,,true
926,805,,true
589,805,,true
1320,805,,true
1059,805,,true
578,805,,true
1309,805,,true
522,805,,true
1717,806,,true
1676,806,,true
926,806,2,true
1700,806,2,true
1665,806,2,true
1386,807,2,true
522,807,2,true
1376,807,,true
153,808,,true
1710,808,,true
916,808,,true
1685,808,,true
842,809,,true
522,809,,true
914,809,,true
828,809,,true
1333,810,,true
1676,810,,true
1308,810,,true
1665,810,,true
1538,811,,true
1405,811,,true
1431,811,,true
1551,811,,true
828,812,,true
1505,812,,true
92,812,,true
1676,813,,true
1679,813,,true
926,813,,true
1665,813,,true
1673,813,,true
1433,814,,true
1320,814,,true
1428,814,,true
1309,814,,true
1309,815,,true
160,815,,true
566,815,,true
1320,815,,true
926,815,,true
583,816,,true
1112,816,,true
590,816,,true
1702,816,,true
1041,817,,true
1310,817,,true
926,817,,true
458,817,,true
1321,817,,true
585,818,,true
1280,818,,true
1434,819,,true
1435,819,,true
932,820,,true
522,820,,true
931,820,,true
914,820,,true
1367,821,,true
1306,821,,true
1389,821,,true
1307,821,,true
1159,822,,true
522,822,,true
1330,822,,true
1207,822,,true
847,823,,true
1676,823,,true
926,823,2,true
842,823,2,true
1665,823,2,true
1645,824,2,true
1309,824,2,true
1651,824,,true
1320,824,,true
926,824,,true
639,825,,true
916,825,,true
637,825,,true
1353,826,,true
479,826,,true
522,826,,true
1346,826,,true
353,826,,true
274,827,,true
346,827,,true
20,827,,true
1642,827,,true
522,828,,true
421,828,,true
926,828,,true
301,828,,true
92,828,,true
47,829,,true
3778,829,,true
189,829,,true
3779,829,,true
103,830,,true
1388,830,,true
1397,830,,true
543,830,,true
522,831,,true
526,831,,true
1548,831,,true
273,831,,true
741,832,,true
839,832,,true
926,832,,true
843,832,,true
748,832,,true
1448,833,,true
522,833,,true
1995,833,,true
92,833,,true
303,833,,true
3064,834,,true
1710,834,,true
1144,834,,true
916,834,,true
2542,835,,true
522,835,,true
3198,835,,true
2534,835,,true
1373,836,,true
