122	FBGN0024889-MONOMER
123	FBGN0031950-MONOMER
124	FBGN0052030-MONOMER
125	FBGN0027586-MONOMER
126	FBGN0004892-MONOMER
127	FBGN0022382-MONOMER
128	FBGN0085466-MONOMER
129	FBGN0028902-MONOMER
130	FBGN0046834-MONOMER
131	FBGN0036118-MONOMER
132	FBGN0035384-MONOMER
133	FBGN0034011-MONOMER
134	FBGN0052830-MONOMER
135	FBGN0040383-MONOMER
136	FBGN0038157-MONOMER
137	FBGN0017546-MONOMER
138	FBGN0030410-MONOMER
139	FBGN0034883-MONOMER
140	FBGN0053281-MONOMER
141	FBGN0085680-MONOMER
142	FBGN0029858-MONOMER
143	FBGN0038321-MONOMER
144	FBGN0039869-MONOMER
145	FBGN0037908-MONOMER
146	FBGN0031947-MONOMER
147	FBGN0015583-MONOMER
148	FBGN0036273-MONOMER
149	FBGN0030451-MONOMER
150	FBGN0052100-MONOMER
151	FBGN0015022-MONOMER
152	FBGN0001122-MONOMER
153	FBGN0031265-MONOMER
154	FBGN0050021-MONOMER
155	FBGN0040271-MONOMER
156	FBGN0250838-MONOMER
157	FBGN0032053-MONOMER
158	FBGN0017557-MONOMER
159	FBGN0051989-MONOMER
160	FBGN0031850-MONOMER
161	FBGN0040354-MONOMER
162	FBGN0033208-MONOMER
163	FBGN0000409-MONOMER
164	FBGN0030521-MONOMER
165	FBGN0062267-MONOMER
166	FBGN0030235-MONOMER
167	FBGN0015773-MONOMER
168	FBGN0039059-MONOMER
169	FBGN0040928-MONOMER
170	FBGN0036558-MONOMER
171	FBGN0053556-MONOMER
172	FBGN0037764-MONOMER
173	FBGN0015222-MONOMER
174	FBGN0051780-MONOMER
175	FBGN0040296-MONOMER
176	FBGN0034432-MONOMER
177	FBGN0039487-MONOMER
178	FBGN0052580-MONOMER
179	FBGN0028373-MONOMER
180	FBGN0020633-MONOMER
181	FBGN0033156-MONOMER
182	FBGN0085654-MONOMER
183	FBGN0034887-MONOMER
184	FBGN0036155-MONOMER
185	FBGN0085308-MONOMER
186	FBGN0054000-MONOMER
187	FBGN0011013-MONOMER
188	FBGN0051704-MONOMER
189	FBGN0051304-MONOMER
190	FBGN0011272-MONOMER
191	FBGN0259703-MONOMER
192	FBGN0036860-MONOMER
193	FBGN0033739-MONOMER
194	FBGN0085238-MONOMER
195	FBGN0036672-MONOMER
196	FBGN0033720-MONOMER
197	FBGN0034050-MONOMER
198	FBGN0031746-MONOMER
199	FBGN0040905-MONOMER
200	FBGN0085318-MONOMER
201	FBGN0000630-MONOMER
202	FBGN0032744-MONOMER
203	FBGN0033097-MONOMER
204	FBGN0050169-MONOMER
205	FBGN0259726-MONOMER
206	FBGN0029745-MONOMER
207	FBGN0035891-MONOMER
208	FBGN0031971-MONOMER
209	FBGN0033569-MONOMER
210	FBGN0036374-MONOMER
211	FBGN0086704-MONOMER
212	FBGN0032334-MONOMER
213	FBGN0053687-MONOMER
214	FBGN0042137-MONOMER
215	FBGN0030098-MONOMER
216	FBGN0051618-MONOMER
217	FBGN0028717-MONOMER
218	FBGN0011276-MONOMER
219	FBGN0035247-MONOMER
220	FBGN0032603-MONOMER
221	FBGN0032450-MONOMER
222	FBGN0010052-MONOMER
223	FBGN0034700-MONOMER
224	FBGN0013576-MONOMER
225	FBGN0083946-MONOMER
226	FBGN0085703-MONOMER
227	FBGN0085580-MONOMER
228	FBGN0029692-MONOMER
229	FBGN0053012-MONOMER
230	FBGN0001208-MONOMER
231	FBGN0037498-MONOMER
232	FBGN0053899-MONOMER
233	FBGN0014362-MONOMER
234	FBGN0035282-MONOMER
235	FBGN0037369-MONOMER
236	FBGN0036695-MONOMER
237	FBGN0039816-MONOMER
238	FBGN0051288-MONOMER
239	FBGN0038003-MONOMER
240	FBGN0034666-MONOMER
241	FBGN0051057-MONOMER
242	FBGN0032437-MONOMER
243	FBGN0031675-MONOMER
244	FBGN0034631-MONOMER
245	FBGN0037358-MONOMER
246	FBGN0259699-MONOMER
247	FBGN0038471-MONOMER
248	FBGN0052821-MONOMER
249	FBGN0041604-MONOMER
250	FBGN0013355-MONOMER
251	FBGN0002593-MONOMER
252	FBGN0027103-MONOMER
253	FBGN0037061-MONOMER
254	FBGN0028983-MONOMER
255	FBGN0051872-MONOMER
256	FBGN0036610-MONOMER
257	FBGN0037765-MONOMER
258	FBGN0036789-MONOMER
259	FBGN0085188-MONOMER
260	FBGN0058203-MONOMER
261	FBGN0026192-MONOMER
262	FBGN0053475-MONOMER
263	FBGN0004227-MONOMER
264	FBGN0029892-MONOMER
265	FBGN0035279-MONOMER
266	FBGN0036292-MONOMER
267	FBGN0033092-MONOMER
268	FBGN0051515-MONOMER
269	FBGN0060298-MONOMER
270	FBGN0036659-MONOMER
271	FBGN0036771-MONOMER
272	FBGN0039777-MONOMER
273	FBGN0038827-MONOMER
274	FBGN0085723-MONOMER
275	FBGN0050281-MONOMER
276	FBGN0033864-MONOMER
277	FBGN0085374-MONOMER
278	FBGN0069919-MONOMER
279	FBGN0004390-MONOMER
280	FBGN0259196-MONOMER
281	FBGN0004914-MONOMER
282	FBGN0023172-MONOMER
283	FBGN0035475-MONOMER
284	FBGN0051217-MONOMER
285	FBGN0038462-MONOMER
286	FBGN0022395-MONOMER
287	FBGN0034957-MONOMER
288	FBGN0040290-MONOMER
289	FBGN0067622-MONOMER
290	FBGN0003744-MONOMER
291	FBGN0051367-MONOMER
292	FBGN0036286-MONOMER
293	FBGN0259234-MONOMER
294	FBGN0031317-MONOMER
295	FBGN0031875-MONOMER
296	FBGN0032004-MONOMER
297	FBGN0086348-MONOMER
298	FBGN0050038-MONOMER
299	FBGN0052511-MONOMER
300	FBGN0039593-MONOMER
301	FBGN0034504-MONOMER
302	FBGN0051682-MONOMER
303	FBGN0050464-MONOMER
304	FBGN0005586-MONOMER
305	FBGN0259232-MONOMER
306	FBGN0038946-MONOMER
307	FBGN0035295-MONOMER
308	FBGN0013772-MONOMER
309	FBGN0051846-MONOMER
310	FBGN0032946-MONOMER
311	FBGN0050416-MONOMER
312	FBGN0083960-MONOMER
313	FBGN0030659-MONOMER
314	FBGN0032480-MONOMER
315	FBGN0035429-MONOMER
316	FBGN0036691-MONOMER
317	FBGN0032741-MONOMER
318	FBGN0034506-MONOMER
319	FBGN0052733-MONOMER
320	FBGN0001253-MONOMER
321	FBGN0085640-MONOMER
322	FBGN0039503-MONOMER
323	FBGN0051551-MONOMER
324	FBGN0030869-MONOMER
325	FBGN0033819-MONOMER
326	FBGN0032881-MONOMER
327	FBGN0051816-MONOMER
328	FBGN0016672-MONOMER
329	FBGN0046879-MONOMER
330	FBGN0011668-MONOMER
331	FBGN0063491-MONOMER
332	METHIONINE-SYNTHASE-COBALAMIN
333	FBGN0010220-MONOMER
334	FBGN0053879-MONOMER
335	FBGN0051281-MONOMER
336	FBGN0011640-MONOMER
337	FBGN0023023-MONOMER
338	FBGN0003046-MONOMER
339	FBGN0039642-MONOMER
340	FBGN0041337-MONOMER
341	FBGN0039638-MONOMER
342	FBGN0035932-MONOMER
343	FBGN0003086-MONOMER
344	FBGN0035510-MONOMER
345	FBGN0039740-MONOMER
346	FBGN0035033-MONOMER
347	FBGN0051125-MONOMER
348	FBGN0035921-MONOMER
349	FBGN0052772-MONOMER
350	FBGN0035645-MONOMER
351	FBGN0040364-MONOMER
352	FBGN0000052-MONOMER
353	FBGN0000453-MONOMER
354	FBGN0030191-MONOMER
355	FBGN0030223-MONOMER
356	FBGN0085612-MONOMER
357	FBGN0041249-MONOMER
358	FBGN0024505-MONOMER
359	FBGN0029134-MONOMER
360	FBGN0085605-MONOMER
361	FBGN0038011-MONOMER
362	FBGN0085353-MONOMER
363	FBGN0037798-MONOMER
364	FBGN0030160-MONOMER
365	FBGN0034152-MONOMER
366	FBGN0033153-MONOMER
367	FBGN0029930-MONOMER
368	FBGN0034405-MONOMER
369	FBGN0032668-MONOMER
370	FBGN0035399-MONOMER
371	FBGN0017579-MONOMER
372	FBGN0031697-MONOMER
373	FBGN0024897-MONOMER
374	FBGN0039070-MONOMER
375	FBGN0069093-MONOMER
376	FBGN0022201-MONOMER
377	FBGN0039735-MONOMER
378	FBGN0027080-MONOMER
379	FBGN0001305-MONOMER
380	FBGN0039804-MONOMER
381	FBGN0037648-MONOMER
382	FBGN0052320-MONOMER
383	FBGN0011648-MONOMER
384	FBGN0050043-MONOMER
385	FBGN0035858-MONOMER
386	FBGN0024183-MONOMER
387	FBGN0051205-MONOMER
388	FBGN0038919-MONOMER
389	FBGN0043456-MONOMER
390	FBGN0037933-MONOMER
391	FBGN0030148-MONOMER
392	FBGN0031690-MONOMER
393	FBGN0037003-MONOMER
394	FBGN0015776-MONOMER
395	FBGN0038647-MONOMER
396	FBGN0031379-MONOMER
397	FBGN0033373-MONOMER
398	FBGN0036052-MONOMER
399	FBGN0063923-MONOMER
400	FBGN0053337-MONOMER
401	FBGN0040913-MONOMER
402	FBGN0085233-MONOMER
403	FBGN0030492-MONOMER
404	FBGN0052263-MONOMER
405	FBGN0034803-MONOMER
406	FBGN0024179-MONOMER
407	FBGN0051065-MONOMER
408	FBGN0083940-MONOMER
409	FBGN0001105-MONOMER
410	FBGN0001215-MONOMER
411	FBGN0033781-MONOMER
412	FBGN0031260-MONOMER
413	FBGN0054006-MONOMER
414	FBGN0034103-MONOMER
415	FBGN0020238-MONOMER
416	FBGN0016667-MONOMER
417	FBGN0039025-MONOMER
418	FBGN0033408-MONOMER
419	FBGN0069938-MONOMER
420	FBGN0033773-MONOMER
421	FBGN0024832-MONOMER
422	FBGN0037994-MONOMER
423	FBGN0020240-MONOMER
424	FBGN0086736-MONOMER
425	FBGN0033767-MONOMER
426	FBGN0052043-MONOMER
427	FBGN0040849-MONOMER
428	FBGN0259111-MONOMER
429	FBGN0034614-MONOMER
430	FBGN0050093-MONOMER
431	FBGN0036762-MONOMER
432	FBGN0031945-MONOMER
433	FBGN0029588-MONOMER
434	FBGN0010296-MONOMER
435	FBGN0034742-MONOMER
436	FBGN0015286-MONOMER
437	FBGN0010909-MONOMER
438	FBGN0030605-MONOMER
439	FBGN0041191-MONOMER
440	FBGN0022945-MONOMER
441	FBGN0031094-MONOMER
442	FBGN0005777-MONOMER
443	FBGN0035529-MONOMER
444	FBGN0032707-MONOMER
445	FBGN0085553-MONOMER
446	FBGN0035380-MONOMER
447	FBGN0004780-MONOMER
448	FBGN0034065-MONOMER
449	FBGN0052445-MONOMER
450	FBGN0036958-MONOMER
451	FBGN0023541-MONOMER
452	FBGN0036323-MONOMER
453	FBGN0043536-MONOMER
454	FBGN0050271-MONOMER
455	FBGN0085322-MONOMER
456	FBGN0039213-MONOMER
457	FBGN0085254-MONOMER
458	FBGN0032193-MONOMER
459	FBGN0034109-MONOMER
460	FBGN0030616-MONOMER
461	FBGN0035934-MONOMER
462	FBGN0039710-MONOMER
463	FBGN0052161-MONOMER
464	FBGN0041247-MONOMER
465	FBGN0031923-MONOMER
466	FBGN0036584-MONOMER
467	FBGN0038392-MONOMER
468	FBGN0038760-MONOMER
469	FBGN0033702-MONOMER
470	FBGN0039760-MONOMER
471	MONOMER54L-9383
472	FBGN0085344-MONOMER
473	FBGN0036194-MONOMER
474	FBGN0038488-MONOMER
475	FBGN0085422-MONOMER
476	FBGN0004381-MONOMER
477	FBGN0050033-MONOMER
478	FBGN0035824-MONOMER
479	FBGN0030666-MONOMER
480	FBGN0003062-MONOMER
481	FBGN0034475-MONOMER
482	FBGN0030940-MONOMER
483	FBGN0037956-MONOMER
484	FBGN0050378-MONOMER
485	FBGN0040651-MONOMER
486	FBGN0069963-MONOMER
487	FBGN0053985-MONOMER
488	FBGN0000346-MONOMER
489	FBGN0038938-MONOMER
490	FBGN0032834-MONOMER
491	FBGN0032422-MONOMER
492	FBGN0033957-MONOMER
493	FBGN0053995-MONOMER
494	FBGN0037228-MONOMER
495	FBGN0015789-MONOMER
496	FBGN0041210-MONOMER
497	FBGN0259221-MONOMER
498	FBGN0051126-MONOMER
499	FBGN0039296-MONOMER
500	FBGN0053193-MONOMER
501	FBGN0033482-MONOMER
502	FBGN0003391-MONOMER
503	FBGN0053500-MONOMER
504	FBGN0013764-MONOMER
505	FBGN0015573-MONOMER
506	FBGN0035189-MONOMER
507	FBGN0039752-MONOMER
508	FBGN0033439-MONOMER
509	FBGN0023196-MONOMER
510	FBGN0036787-MONOMER
511	FBGN0039848-MONOMER
512	FBGN0031332-MONOMER
513	FBGN0050017-MONOMER
514	FBGN0028962-MONOMER
515	FBGN0039656-MONOMER
516	FBGN0039347-MONOMER
517	FBGN0031720-MONOMER
518	FBGN0035000-MONOMER
519	FBGN0053516-MONOMER
520	FBGN0085231-MONOMER
521	FBGN0051676-MONOMER
522	FBGN0002552-MONOMER
523	FBGN0034863-MONOMER
524	FBGN0034484-MONOMER
525	FBGN0033229-MONOMER
526	FBGN0053145-MONOMER
527	FBGN0259200-MONOMER
528	FBGN0028987-MONOMER
529	FBGN0035464-MONOMER
530	FBGN0032389-MONOMER
531	FBGN0032248-MONOMER
532	FBGN0015803-MONOMER
533	FBGN0259698-MONOMER
534	FBGN0024285-MONOMER
535	FBGN0259151-MONOMER
536	FBGN0035325-MONOMER
537	FBGN0023169-MONOMER
538	FBGN0085259-MONOMER
539	FBGN0034784-MONOMER
540	FBGN0027794-MONOMER
541	FBGN0052843-MONOMER
542	FBGN0011679-MONOMER
543	FBGN0032653-MONOMER
544	FBGN0036680-MONOMER
545	FBGN0058269-MONOMER
546	FBGN0017550-MONOMER
547	FBGN0041342-MONOMER
548	FBGN0015542-MONOMER
549	FBGN0053715-MONOMER
550	FBGN0051146-MONOMER
551	FBGN0031026-MONOMER
552	FBGN0004554-MONOMER
553	FBGN0032311-MONOMER
554	FBGN0050485-MONOMER
555	FBGN0034293-MONOMER
556	FBGN0043005-MONOMER
557	FBGN0003328-MONOMER
558	FBGN0086677-MONOMER
559	FBGN0067341-MONOMER
560	FBGN0034129-MONOMER
561	FBGN0022213-MONOMER
562	FBGN0035167-MONOMER
563	FBGN0034688-MONOMER
564	FBGN0026634-MONOMER
565	FBGN0038272-MONOMER
566	FBGN0032613-MONOMER
567	FBGN0028689-MONOMER
568	FBGN0032624-MONOMER
569	FBGN0029849-MONOMER
570	FBGN0052496-MONOMER
571	FBGN0031558-MONOMER
572	FBGN0087005-MONOMER
573	FBGN0031762-MONOMER
574	FBGN0027053-MONOMER
575	FBGN0003149-MONOMER
576	FBGN0028642-MONOMER
577	FBGN0061359-MONOMER
578	FBGN0011694-MONOMER
579	FBGN0000447-MONOMER
580	FBGN0003396-MONOMER
581	FBGN0085503-MONOMER
582	FBGN0259189-MONOMER
583	FBGN0031037-MONOMER
584	FBGN0039210-MONOMER
585	FBGN0033192-MONOMER
586	FBGN0031936-MONOMER
587	FBGN0030811-MONOMER
588	FBGN0052355-MONOMER
589	FBGN0035249-MONOMER
590	FBGN0032488-MONOMER
591	FBGN0038341-MONOMER
592	FBGN0020226-MONOMER
593	FBGN0035192-MONOMER
594	FBGN0053490-MONOMER
595	FBGN0035152-MONOMER
596	FBGN0029722-MONOMER
597	FBGN0031207-MONOMER
598	FBGN0031782-MONOMER
599	FBGN0036602-MONOMER
600	FBGN0037466-MONOMER
601	FBGN0032231-MONOMER
602	FBGN0002629-MONOMER
603	FBGN0038814-MONOMER
604	FBGN0016983-MONOMER
605	FBGN0019643-MONOMER
606	FBGN0030501-MONOMER
607	FBGN0029715-MONOMER
608	FBGN0037802-MONOMER
609	FBGN0036795-MONOMER
610	FBGN0033110-MONOMER
611	FBGN0039733-MONOMER
612	FBGN0037968-MONOMER
613	FBGN0033827-MONOMER
614	FBGN0011211-MONOMER
615	FBGN0000639-MONOMER
616	FBGN0085701-MONOMER
617	FBGN0030647-MONOMER
618	FBGN0031534-MONOMER
619	FBGN0037329-MONOMER
620	FBGN0028504-MONOMER
621	FBGN0042185-MONOMER
622	FBGN0036757-MONOMER
623	FBGN0017561-MONOMER
624	FBGN0040318-MONOMER
625	FBGN0014127-MONOMER
626	FBGN0039227-MONOMER
627	FBGN0027544-MONOMER
628	FBGN0017578-MONOMER
629	FBGN0005664-MONOMER
630	FBGN0033853-MONOMER
631	FBGN0026417-MONOMER
632	FBGN0028850-MONOMER
633	FBGN0030998-MONOMER
634	FBGN0082585-MONOMER
635	FBGN0035142-MONOMER
636	FBGN0015602-MONOMER
637	FBGN0037818-MONOMER
638	FBGN0010414-MONOMER
639	FBGN0002772-MONOMER
640	FBGN0050459-MONOMER
641	FBGN0010038-MONOMER
642	FBGN0032318-MONOMER
643	FBGN0040384-MONOMER
644	FBGN0035952-MONOMER
645	FBGN0083955-MONOMER
646	FBGN0084001-MONOMER
647	FBGN0033541-MONOMER
648	FBGN0085505-MONOMER
649	FBGN0053845-MONOMER
650	FBGN0038390-MONOMER
651	FBGN0030878-MONOMER
652	FBGN0033117-MONOMER
653	FBGN0038660-MONOMER
654	FBGN0032382-MONOMER
655	FBGN0029888-MONOMER
656	FBGN0038250-MONOMER
657	FBGN0039042-MONOMER
658	FBGN0259225-MONOMER
659	FBGN0004462-MONOMER
660	FBGN0037151-MONOMER
661	FBGN0040372-MONOMER
662	FBGN0085457-MONOMER
663	FBGN0051679-MONOMER
664	FBGN0032012-MONOMER
665	FBGN0038867-MONOMER
666	FBGN0037589-MONOMER
667	FBGN0034907-MONOMER
668	FBGN0001296-MONOMER
669	FBGN0014466-MONOMER
670	FBGN0035234-MONOMER
671	FBGN0027341-MONOMER
672	FBGN0003175-MONOMER
673	FBGN0034563-MONOMER
674	FBGN0015796-MONOMER
675	FBGN0052242-MONOMER
676	FBGN0039821-MONOMER
677	FBGN0051262-MONOMER
678	FBGN0030725-MONOMER
679	FBGN0003130-MONOMER
680	FBGN0030444-MONOMER
681	FBGN0038828-MONOMER
682	FBGN0037340-MONOMER
683	FBGN0033275-MONOMER
684	FBGN0031589-MONOMER
685	FBGN0036142-MONOMER
686	FBGN0040389-MONOMER
687	FBGN0037171-MONOMER
688	FBGN0040941-MONOMER
689	FBGN0035046-MONOMER
690	FBGN0031045-MONOMER
691	FBGN0037417-MONOMER
692	FBGN0053260-MONOMER
693	FBGN0036553-MONOMER
694	FBGN0040321-MONOMER
695	FBGN0030946-MONOMER
696	FBGN0034721-MONOMER
697	FBGN0047330-MONOMER
698	FBGN0031880-MONOMER
699	FBGN0050077-MONOMER
700	FBGN0037942-MONOMER
701	FBGN0034681-MONOMER
702	FBGN0029839-MONOMER
703	FBGN0031987-MONOMER
704	FBGN0031626-MONOMER
705	FBGN0031140-MONOMER
706	FBGN0032763-MONOMER
707	FBGN0046301-MONOMER
708	FBGN0019809-MONOMER
709	FBGN0029803-MONOMER
710	FBGN0041727-MONOMER
711	FBGN0054034-MONOMER
712	FBGN0035685-MONOMER
713	FBGN0037515-MONOMER
714	FBGN0250837-MONOMER
715	FBGN0035273-MONOMER
716	FBGN0030348-MONOMER
717	FBGN0054007-MONOMER
718	FBGN0039251-MONOMER
719	FBGN0037429-MONOMER
720	FBGN0036258-MONOMER
721	FBGN0032504-MONOMER
722	FBGN0038705-MONOMER
723	FBGN0034527-MONOMER
724	FBGN0259162-MONOMER
725	FBGN0014032-MONOMER
726	FBGN0032618-MONOMER
727	FBGN0030850-MONOMER
728	FBGN0052835-MONOMER
729	FBGN0037877-MONOMER
730	FBGN0037131-MONOMER
731	FBGN0037848-MONOMER
732	FBGN0027932-MONOMER
733	FBGN0032294-MONOMER
734	FBGN0002652-MONOMER
735	FBGN0030330-MONOMER
736	FBGN0051697-MONOMER
737	FBGN0053307-MONOMER
738	FBGN0034807-MONOMER
739	FBGN0037998-MONOMER
740	FBGN0031287-MONOMER
741	FBGN0040524-MONOMER
742	FBGN0000108-MONOMER
743	FBGN0028292-MONOMER
744	FBGN0085211-MONOMER
745	FBGN0031479-MONOMER
746	FBGN0036532-MONOMER
747	FBGN0058006-MONOMER
748	FBGN0053664-MONOMER
749	FBGN0039909-MONOMER
750	FBGN0038074-MONOMER
751	FBGN0003683-MONOMER
752	FBGN0050052-MONOMER
753	FBGN0030200-MONOMER
754	FBGN0039773-MONOMER
755	FBGN0086683-MONOMER
756	FBGN0015614-MONOMER
757	FBGN0010263-MONOMER
758	FBGN0032811-MONOMER
759	FBGN0001217-MONOMER
760	FBGN0040206-MONOMER
761	FBGN0020930-MONOMER
762	FBGN0050421-MONOMER
763	FBGN0026781-MONOMER
764	FBGN0028868-MONOMER
765	FBGN0026317-MONOMER
766	FBGN0085576-MONOMER
767	FBGN0034246-MONOMER
768	FBGN0038309-MONOMER
769	FBGN0038451-MONOMER
770	FBGN0032749-MONOMER
771	FBGN0051450-MONOMER
772	FBGN0046825-MONOMER
773	FBGN0033602-MONOMER
774	FBGN0033674-MONOMER
775	FBGN0041147-MONOMER
776	FBGN0027259-MONOMER
777	FBGN0003250-MONOMER
778	FBGN0259222-MONOMER
779	FBGN0027107-MONOMER
780	FBGN0003013-MONOMER
781	FBGN0032835-MONOMER
782	FBGN0038063-MONOMER
783	FBGN0085218-MONOMER
784	FBGN0052040-MONOMER
785	FBGN0010110-MONOMER
786	FBGN0038985-MONOMER
787	FBGN0050185-MONOMER
788	FBGN0041343-MONOMER
789	FBGN0069923-MONOMER
790	FBGN0012035-MONOMER
791	FBGN0040370-MONOMER
792	FBGN0052831-MONOMER
793	FBGN0053144-MONOMER
794	FBGN0035838-MONOMER
795	FBGN0015908-MONOMER
796	FBGN0039788-MONOMER
797	FBGN0058298-MONOMER
798	FBGN0003371-MONOMER
799	FBGN0031320-MONOMER
800	FBGN0040719-MONOMER
801	FBGN0038756-MONOMER
802	FBGN0010609-MONOMER
803	FBGN0015787-MONOMER
804	MONOMER54L-4078
805	FBGN0031698-MONOMER
806	FBGN0038424-MONOMER
807	FBGN0036478-MONOMER
808	FBGN0034978-MONOMER
809	FBGN0023179-MONOMER
810	FBGN0031937-MONOMER
811	FBGN0033035-MONOMER
812	FBGN0259705-MONOMER
813	FBGN0000147-MONOMER
814	FBGN0043904-MONOMER
815	FBGN0032972-MONOMER
816	FBGN0052190-MONOMER
817	FBGN0038928-MONOMER
818	FBGN0030469-MONOMER
819	FBGN0030228-MONOMER
820	FBGN0050287-MONOMER
821	FBGN0040575-MONOMER
822	FBGN0037567-MONOMER
823	FBGN0051291-MONOMER
824	FBGN0039439-MONOMER
825	FBGN0015402-MONOMER
826	FBGN0036282-MONOMER
827	FBGN0029836-MONOMER
828	FBGN0030245-MONOMER
829	FBGN0042119-MONOMER
830	FBGN0028427-MONOMER
831	FBGN0052437-MONOMER
832	FBGN0085394-MONOMER
833	FBGN0051668-MONOMER
834	FBGN0035886-MONOMER
835	FBGN0036059-MONOMER
836	FBGN0013350-MONOMER
837	FBGN0028428-MONOMER
838	FBGN0038054-MONOMER
839	FBGN0032249-MONOMER
840	FBGN0052711-MONOMER
841	FBGN0034046-MONOMER
842	FBGN0058045-MONOMER
843	FBGN0040230-MONOMER
844	FBGN0038133-MONOMER
845	FBGN0010324-MONOMER
846	FBGN0053919-MONOMER
847	FBGN0037432-MONOMER
848	FBGN0053293-MONOMER
849	FBGN0039519-MONOMER
850	FBGN0015937-MONOMER
851	FBGN0051301-MONOMER
852	FBGN0013765-MONOMER
853	FBGN0011204-MONOMER
854	FBGN0083978-MONOMER
855	FBGN0035114-MONOMER
856	FBGN0040229-MONOMER
857	FBGN0259149-MONOMER
858	FBGN0017414-MONOMER
859	FBGN0038481-MONOMER
860	FBGN0030170-MONOMER
861	FBGN0085378-MONOMER
862	FBGN0030599-MONOMER
863	FBGN0033939-MONOMER
864	FBGN0039609-MONOMER
865	FBGN0050344-MONOMER
866	FBGN0032709-MONOMER
867	FBGN0028901-MONOMER
868	FBGN0035378-MONOMER
869	FBGN0031308-MONOMER
870	FBGN0050391-MONOMER
871	FBGN0053199-MONOMER
872	FBGN0034922-MONOMER
873	FBGN0019950-MONOMER
874	FBGN0036157-MONOMER
875	FBGN0034595-MONOMER
