5	205
6	106
7	191
10	160
12	50
18	91
19	42
20	192
21	170
23	187
23	180
27	62
28	159
28	157
28	33
31	97
32	99
35	146
35	147
40	80
52	67
53	132
55	214
55	109
59	91
59	124
60	243
62	100
63	52
65	93
69	141
69	140
69	238
72	22
79	198
80	137
80	138
90	102
91	216
91	116
91	215
96	235
99	81
99	82
103	40
103	7
103	238
107	209
109	17
109	200
123	44
123	149
130	187
132	62
132	61
135	238
138	101
149	197
160	51
160	163
160	161
160	128
165	243
165	43
170	234
178	216
178	115
178	116
178	230
188	5
188	238
190	77
192	9
192	190
199	57
204	164
208	7
218	152
221	177
222	237
224	77
226	146
227	62
227	61
237	14
237	148
246	10
248	77
250	100
252	132
257	88
258	51
259	192
260	237
268	206
269	66
271	91
271	135
277	62
281	221
282	2
287	11
287	167
288	10
293	66
298	46
298	139
299	152
300	241
305	73
306	141
306	140
306	238
308	178
313	47
316	189
317	25
317	230
317	114
319	14
319	18
320	228
320	120
323	235
324	96
324	95
330	234
335	236
343	106
351	183
352	182
352	180
355	77
377	55
379	99
383	22
386	233
389	226
393	9
398	47
401	137
401	138
403	8
403	84
408	132
409	234
413	177
420	78
426	209
426	239
432	51
434	33
434	158
435	163
435	161
443	153
445	19
445	203
453	216
453	230
455	153
456	192
460	41
466	52
466	118
467	105
472	187
472	180
473	24
477	8
477	84
478	65
478	38
479	66
482	85
489	70
489	99
492	215
495	80
498	51
498	163
504	145
513	131
524	103
525	63
525	61
531	126
534	190
536	53
537	98
538	56
545	71
547	157
549	14
549	62
551	134
554	194
554	188
563	176
565	51
569	237
573	123
573	124
582	211
583	237
593	43
593	94
598	93
601	163
601	161
601	128
607	11
607	167
616	162
620	119
620	211
625	164
626	117
628	14
628	62
632	201
635	98
636	72
640	192
648	237
649	24
650	241
650	210
651	164
654	193
656	52
658	51
665	125
668	148
681	131
684	229
684	107
686	83
690	51
696	183
703	93
705	54
707	51
712	176
715	31
715	75
715	123
715	124
717	172
723	165
723	166
724	78
726	193
729	202
732	235
732	72
734	2
734	194
739	60
751	192
752	137
752	138
754	154
757	231
764	110
764	224
773	100
777	150
781	192
782	50
785	77
786	195
789	96
790	73
797	242
803	66
808	191
812	229
821	99
833	96
834	243
839	71
839	138
843	104
843	115
845	46
845	139
846	240
847	199
853	101
854	172
860	56
874	148
874	61
881	78
883	68
885	162
890	42
891	152
891	18
892	198
897	152
897	18
899	51
907	133
915	103
924	153
924	63
937	181
940	99
947	157
951	192
965	192
968	184
973	91
973	65
973	88
973	240
973	66
977	177
978	117
986	14
986	62
991	99
998	179
1009	79
1013	11
1013	167
1021	62
1021	60
1022	81
1023	237
1024	7
1024	141
1024	142
1024	140
1024	91
1025	115
1025	116
1030	158
1030	235
1031	24
1039	25
1039	230
1042	196
1042	101
1048	246
1052	41
1054	151
1061	229
1081	205
1085	81
1086	89
1089	73
1091	150
1096	210
1102	87
1103	164
1111	170
1112	199
1117	43
1118	3
1118	122
1119	186
1120	14
1120	18
1123	152
1123	18
1125	151
1135	62
1135	61
1139	42
1145	141
1145	142
1145	140
1145	91
1150	78
1158	52
1160	7
1160	141
1160	142
1160	140
1160	91
1160	238
1161	100
1168	97
1171	234
1179	104
1180	117
1181	91
1192	23
1192	91
1193	44
1195	52
1199	101
1206	229
1207	129
1217	172
1218	192
1220	198
1223	107
1223	134
1242	98
1246	107
1246	134
1256	44
1256	149
1262	151
1262	153
1264	69
1265	242
1277	216
1277	115
1277	116
1277	215
1285	193
1292	177
1299	237
1300	65
1300	38
1303	40
1303	7
1305	188
1309	9
1319	146
1326	187
1333	237
1336	130
1348	160
1350	83
1355	237
1358	234
1369	153
1370	93
1375	64
1379	237
1380	88
1382	180
1383	236
1384	173
1393	130
1394	8
1394	91
1394	84
1394	244
1400	7
1400	23
1400	142
1400	140
1400	239
1400	238
1401	62
1404	44
1404	149
1407	237
1410	2
1423	24
1434	206
1439	223
1441	76
1442	92
1444	195
1446	23
1446	142
1446	92
1446	88
1446	240
1446	66
1447	211
1456	110
1456	224
1457	130
1457	146
1458	171
1467	7
1467	141
1467	142
1467	140
1467	91
1470	160
1470	163
1470	161
1470	128
1471	105
1472	2
1477	138
1479	10
1483	194
1483	188
1485	98
1487	22
1488	218
1489	182
1497	81
1497	82
1499	197
1501	129
1510	148
1512	113
1519	76
1521	81
1521	82
1523	237
1528	119
1528	211
1528	155
1529	209
1529	239
1535	166
1537	229
1539	195
1542	161
1543	58
1546	108
1547	8
1563	127
1566	22
1569	225
1569	121
1572	220
1576	197
1583	202
1609	183
1617	153
1621	52
1621	118
1624	25
1624	230
1624	114
1627	136
1629	222
1646	173
1649	62
1653	161
1655	24
1659	100
1664	33
1664	158
1665	100
1668	38
1669	235
1670	90
1671	132
1673	230
1673	213
1673	111
1673	215
1675	205
1677	131
1681	212
1688	24
1689	24
1695	82
1696	153
1699	2
1700	237
1702	131
1709	65
1709	38
1711	114
1716	160
1716	163
1716	161
1716	219
1719	72
1723	23
1724	235
1727	202
1730	72
1732	185
1734	91
1744	51
1744	163
1745	52
1749	5
1749	146
1749	147
1749	132
1751	151
1754	154
1760	100
1762	97
1763	71
1763	139
1765	154
1766	73
1779	81
1786	13
1790	153
1790	63
1793	180
1797	8
1797	84
1801	7
1801	141
1801	142
1801	140
1801	91
1801	238
1804	44
1804	149
1808	192
1810	80
1817	150
1821	197
1825	163
1825	161
1829	24
1831	123
1835	132
1837	192
1844	81
1844	82
1847	107
1847	134
1849	204
1850	51
1850	165
1850	166
1852	118
1857	35
1857	28
1857	189
1863	202
1864	161
1875	65
1875	66
1875	38
1879	172
1881	192
1908	204
1908	200
1909	7
1912	129
1918	69
1922	150
1928	244
1929	235
1935	238
1944	11
1944	167
1947	7
1947	141
1947	142
1947	140
1947	91
1947	238
1950	50
1950	60
1951	237
1955	174
1955	176
1958	243
1967	52
1977	154
1982	170
1990	197
1996	72
2001	14
2001	18
2002	163
2002	22
2003	218
2007	13
2007	146
2009	163
2009	161
2011	62
2018	48
2018	245
2020	24
2021	22
2025	165
2027	96
2028	205
2034	150
2035	233
2035	206
2036	227
2038	237
2049	43
2050	37
2051	49
2051	198
2052	195
2061	24
2063	183
